LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm.drv

Created in: 2025-06-03 19:07:46.846854

Number of channels: 3

Name:	PosA1T	PosA3L	PosA2V
Type:			
Unit:	mm	mm	mm
No. of Samples:	32768	32768	32768
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835
Data:
PosA1T	PosA3L	PosA2V
0.002359177165090959	0.0	0.0
0.0024666791527959172	0.0	0.0
0.002681683128205833	0.0	0.0
0.002681683128205833	0.0	0.0
0.002359177165090959	0.0	0.0
0.002681683128205833	0.0	0.0
0.0037567030052554126	0.0	0.0
0.0032191930667306227	0.0	0.0
0.0025741811405008753	0.0	0.0
0.0004241413864017163	0.0	0.0
0.002251675177386001	0.0	0.0
0.001176655300336422	0.0	0.0
0.0007466473495165901	0.0	0.0
0.000854149337221548	0.0	0.0
0.002789185115910791	0.0	0.0
0.0038642049929603706	0.0	0.0
0.005046726857714907	0.0	0.0
0.004186710956075244	0.0	0.0
0.004294212943780202	0.0	0.0
0.002896687103615749	0.0	0.0
0.003971706980665329	0.0	0.0
0.004294212943780202	0.0	0.0
0.004186710956075244	0.0	0.0
0.0019291692142711274	0.0	0.0
0.002896687103615749	0.0	0.0
0.0033266950544355808	0.0	0.0
0.002789185115910791	0.0	0.0
0.0014991612634512957	0.0	0.0
0.0017141652388612115	0.0	0.0
0.0033266950544355808	0.0	0.0
0.004616718906895076	0.0	0.0
0.004186710956075244	0.0	0.0
0.002251675177386001	0.0	0.0
0.0012841572880413798	0.0	0.0
0.000961651324926506	0.0	0.0
0.0024666791527959172	0.0	0.0
0.004616718906895076	0.0	0.0
0.00440171493148516	0.0	0.0
0.00493922487000995	0.0	0.0
0.006336750710174403	0.0	0.0
0.005691738783944656	0.0	0.0
0.004294212943780202	0.0	0.0
0.006551754685584319	0.0	0.0
0.007089264624109109	0.0	0.0
0.004724220894600034	0.0	0.0
0.00440171493148516	0.0	0.0
0.009239304378208267	0.0	0.0
0.005691738783944656	0.0	0.0
0.0035416990298454964	0.0	0.0
0.008271786488863645	0.0	0.0
0.009561810341323142	0.0	0.0
0.008271786488863645	0.0	0.0
0.00805678251345373	0.0	0.0
0.0037567030052554126	0.0	0.0
0.0032191930667306227	0.0	0.0
0.004186710956075244	0.0	0.0
0.0007466473495165901	0.0	0.0
0.0013916592757463378	0.0	0.0
-0.0030159222201569377	0.0	0.0
0.000854149337221548	0.0	0.0
0.000854149337221548	0.0	0.0
-0.00022087053982803136	0.0	0.0
-0.0015108943922875267	0.0	0.0
0.0036492010175504545	0.0	0.0
0.007841778538043815	0.0	0.0
0.0035416990298454964	0.0	0.0
0.006659256673289277	0.0	0.0
0.005046726857714907	0.0	0.0
0.003434197042140539	0.0	0.0
0.006336750710174403	0.0	0.0
0.002251675177386001	0.0	0.0
-0.0006508784906478632	0.0	0.0
0.000961651324926506	0.0	0.0
0.003971706980665329	0.0	0.0
0.0052617308331248235	0.0	0.0
0.0020366712019760855	0.0	0.0
0.002896687103615749	0.0	0.0
0.001176655300336422	0.0	0.0
0.0016066632511562537	0.0	0.0
-0.0024784122816321483	0.0	0.0
0.0005316433741066742	0.0	0.0
-0.0015108943922875267	0.0	0.0
0.003434197042140539	0.0	0.0
-0.005058459986551139	0.0	0.0
-0.0005433765029429052	0.0	0.0
-0.0060259778758957605	0.0	0.0
-0.003983440109501559	0.0	0.0
-0.0023709102939271903	0.0	0.0
-0.007853511666880045	0.0	0.0
-0.009143535519339541	0.0	0.0
-0.0037684361340916436	0.0	0.0
-0.000973384453762737	0.0	0.0
-0.0007583804783528211	0.0	0.0
-0.0020484043308123165	0.0	0.0
-0.0037684361340916436	0.0	0.0
-0.005380965949666012	0.0	0.0
0.0019291692142711274	0.0	0.0
-0.0012958904168776108	0.0	0.0
-0.0019409023431073585	0.0	0.0
0.0010691533126314639	0.0	0.0
-0.0020484043308123165	0.0	0.0
-0.0019409023431073585	0.0	0.0
-0.004735954023436265	0.0	0.0
-0.0012958904168776108	0.0	0.0
0.003434197042140539	0.0	0.0
0.002896687103615749	0.0	0.0
0.007734276550338856	0.0	0.0
0.003004189091320707	0.0	0.0
0.007304268599519025	0.0	0.0
0.0014991612634512957	0.0	0.0
-0.0037684361340916436	0.0	0.0
0.0033266950544355808	0.0	0.0
0.0067667586609942345	0.0	0.0
0.007841778538043815	0.0	0.0
0.0017141652388612115	0.0	0.0
0.007411770587223983	0.0	0.0
0.0005316433741066742	0.0	0.0
-0.004520950048026349	0.0	0.0
-0.006670989802125508	0.0	0.0
0.0038642049929603706	0.0	0.0
0.001176655300336422	0.0	0.0
0.0036492010175504545	0.0	0.0
0.001176655300336422	0.0	0.0
-0.0023709102939271903	0.0	0.0
0.0013916592757463378	0.0	0.0
0.00547673480853474	0.0	0.0
0.004079208968370287	0.0	0.0
0.012141858046242132	0.0	0.0
0.0006391453618116321	0.0	0.0
0.009346806365913226	0.0	0.0
0.011926854070832216	0.0	0.0
0.013109375935586753	0.0	0.0
0.020312009111818935	0.0	0.0
0.002789185115910791	0.0	0.0
0.0032191930667306227	0.0	0.0
0.01278686997247188	0.0	0.0
0.01321687792329171	0.0	0.0
0.004616718906895076	0.0	0.0
0.005691738783944656	0.0	0.0
0.010206822267552889	0.0	0.0
0.015581921652800786	0.0	0.0
0.013539383886406586	0.0	0.0
0.015581921652800786	0.0	0.0
0.0232145627798528	0.0	0.0
0.01687194550526028	0.0	0.0
0.020742017062638767	0.0	0.0
0.015796925628210702	0.0	0.0
0.0051542288454198655	0.0	0.0
0.014721905751161123	0.0	0.0
0.013969391837226418	0.0	0.0
0.0018216672265661696	0.0	0.0
0.0025741811405008753	0.0	0.0
0.007949280525748772	0.0	0.0
0.01644193755444045	0.0	0.0
0.013646885874111543	0.0	0.0
0.017409455443785072	0.0	0.0
0.00859429245197852	0.0	0.0
-0.0037684361340916436	0.0	0.0
0.0068742606486991925	0.0	0.0
0.0014991612634512957	0.0	0.0
0.00493922487000995	0.0	0.0
0.005046726857714907	0.0	0.0
0.006444252697879361	0.0	0.0
0.010744332206077678	0.0	0.0
0.012894371960176837	0.0	0.0
0.016549439542145408	0.0	0.0
0.018269471345424736	0.0	0.0
0.013861889849521459	0.0	0.0
0.02418208066919742	0.0	0.0
0.026009614460181706	0.0	0.0
0.020634515074933808	0.0	0.0
0.024504586632312295	0.0	0.0
0.018699479296244565	0.0	0.0
0.010851834193782637	0.0	0.0
0.015689423640505743	0.0	0.0
0.01687194550526028	0.0	0.0
0.007089264624109109	0.0	0.0
0.005906742759354571	0.0	0.0
0.0024666791527959172	0.0	0.0
0.011066838169192553	0.0	0.0
0.019129487247064397	0.0	0.0
0.005369232820829782	0.0	0.0
0.007626774562633898	0.0	0.0
0.0051542288454198655	0.0	0.0
0.012464364009357005	0.0	0.0
-0.0008658824660577791	0.0	0.0
-0.002693416257042064	0.0	0.0
-0.0020484043308123165	0.0	0.0
0.010099320279847931	0.0	0.0
-0.00022087053982803136	0.0	0.0
0.006229248722469445	0.0	0.0
-0.00022087053982803136	0.0	0.0
0.0117118500954223	0.0	0.0
0.01805446737001482	0.0	0.0
0.009884316304438015	0.0	0.0
0.012141858046242132	0.0	0.0
-0.0008658824660577791	0.0	0.0
0.006014244747059529	0.0	0.0
0.012141858046242132	0.0	0.0
0.010851834193782637	0.0	0.0
0.013431881898701627	0.0	0.0
0.0035416990298454964	0.0	0.0
0.00547673480853474	0.0	0.0
0.005046726857714907	0.0	0.0
0.009454308353618183	0.0	0.0
0.028159654214280867	0.0	0.0
0.005799240771649614	0.0	0.0
0.010744332206077678	0.0	0.0
0.020204507124113976	0.0	0.0
0.003004189091320707	0.0	0.0
0.033964761550348596	0.0	0.0
0.015581921652800786	0.0	0.0
0.0018216672265661696	0.0	0.0
0.006121746734764487	0.0	0.0
0.009884316304438015	0.0	0.0
0.025579606509361873	0.0	0.0
0.007304268599519025	0.0	0.0
0.0017141652388612115	0.0	0.0
-5.866564418115477e-06	0.0	0.0
0.007089264624109109	0.0	0.0
0.01063683021837272	0.0	0.0
0.007411770587223983	0.0	0.0
0.0004241413864017163	0.0	0.0
-0.007316001728355255	0.0	0.0
-0.015701156769341976	0.0	0.0
-5.866564418115477e-06	0.0	0.0
-0.010541061359503993	0.0	0.0
-0.010326057384094077	0.0	0.0
-0.013336113039832901	0.0	0.0
-0.010433559371799036	0.0	0.0
-0.016131164720161805	0.0	0.0
0.0013916592757463378	0.0	0.0
-0.009358539494749456	0.0	0.0
0.007841778538043815	0.0	0.0
-0.007316001728355255	0.0	0.0
0.0002091374109918004	0.0	0.0
0.01482940773886608	0.0	0.0
0.010851834193782637	0.0	0.0
0.036114801304447754	0.0	0.0
0.009024300402798351	0.0	0.0
0.013969391837226418	0.0	0.0
0.007411770587223983	0.0	0.0
0.02267705284132801	0.0	0.0
0.022462048865918096	0.0	0.0
0.025257100546247	0.0	0.0
0.04880003585363279	0.0	0.0
0.034394769501168425	0.0	0.0
0.030309693968380024	0.0	0.0
-0.00043587451523794725	0.0	0.0
0.024612088620017254	0.0	0.0
0.025472104521656918	0.0	0.0
0.02364457073067263	0.0	0.0
0.02278455482903297	0.0	0.0
0.041059892738875815	0.0	0.0
0.049982557718387326	0.0	0.0
0.05621767300527489	0.0	0.0
0.02278455482903297	0.0	0.0
0.04320993249297498	0.0	0.0
0.049445047779862535	0.0	0.0
0.04052238280035103	0.0	0.0
0.02998718800526515	0.0	0.0
0.013109375935586753	0.0	0.0
0.02127952700116356	0.0	0.0
0.02256955085362305	0.0	0.0
0.004079208968370287	0.0	0.0
0.02095702103804868	0.0	0.0
0.02579461048477179	0.0	0.0
0.01859197730853961	0.0	0.0
0.0117118500954223	0.0	0.0
0.02848216017739574	0.0	0.0
0.02676212837411641	0.0	0.0
0.014721905751161123	0.0	0.0
0.050735071632322035	0.0	0.0
0.011819352083127259	0.0	0.0
0.015689423640505743	0.0	0.0
0.026439622411001538	0.0	0.0
0.022462048865918096	0.0	0.0
0.01697944749296524	0.0	0.0
0.01117434015689751	0.0	0.0
0.002681683128205833	0.0	0.0
0.02944967806674036	0.0	0.0
-0.0061334798636007186	0.0	0.0
0.018806981283949524	0.0	0.0
0.0031116910790256647	0.0	0.0
-0.007746009679175088	0.0	0.0
0.021924538927393305	0.0	0.0
0.0068742606486991925	0.0	0.0
0.028052152226575908	0.0	0.0
0.010744332206077678	0.0	0.0
0.03622230329215271	0.0	0.0
0.03235223173477422	0.0	0.0
0.00440171493148516	0.0	0.0
0.011604348107717342	0.0	0.0
0.024827092595427168	0.0	0.0
0.02364457073067263	0.0	0.0
0.03579229534133288	0.0	0.0
0.04342493646838489	0.0	0.0
0.04858503187822288	0.0	0.0
0.062130282329047576	0.0	0.0
0.03998487286182624	0.0	0.0
0.02364457073067263	0.0	0.0
0.023967076693787507	0.0	0.0
0.017839463394604904	0.0	0.0
0.0067667586609942345	0.0	0.0
-0.006885993777535424	0.0	0.0
0.01805446737001482	0.0	0.0
-0.009788547445569288	0.0	0.0
-0.0015108943922875267	0.0	0.0
-0.013013607076718026	0.0	0.0
-0.000973384453762737	0.0	0.0
-0.025161331687378274	0.0	0.0
-0.011938587199668447	0.0	0.0
0.006659256673289277	0.0	0.0
0.010959336181487594	0.0	0.0
0.009561810341323142	0.0	0.0
0.0014991612634512957	0.0	0.0
-0.0007583804783528211	0.0	0.0
0.016011929603620616	0.0	0.0
0.022354546878213137	0.0	0.0
0.04815502392740304	0.0	0.0
0.03751232714461221	0.0	0.0
0.035899797329037836	0.0	0.0
0.02160203296427843	0.0	0.0
0.022247044890508178	0.0	0.0
0.02095702103804868	0.0	0.0
0.03901735497248162	0.0	0.0
0.014291897800341291	0.0	0.0
0.04761751398887825	0.0	0.0
0.04568247821018901	0.0	0.0
0.048262525915108004	0.0	0.0
0.0025741811405008753	0.0	0.0
0.03772733112002212	0.0	0.0
0.022892056816737925	0.0	0.0
0.032459733722479185	0.0	0.0
0.016011929603620616	0.0	0.0
0.007626774562633898	0.0	0.0
0.013754387861816502	0.0	0.0
-0.01903371838819567	0.0	0.0
0.0005316433741066742	0.0	0.0
-0.00656348781442055	0.0	0.0
0.02160203296427843	0.0	0.0
0.002251675177386001	0.0	0.0
0.002789185115910791	0.0	0.0
0.04729500802576338	0.0	0.0
0.041597402677400606	0.0	0.0
0.02364457073067263	0.0	0.0
0.0646028280462616	0.0	0.0
0.044069948394614644	0.0	0.0
0.04589748218559893	0.0	0.0
0.030739701919199856	0.0	0.0
0.06954791948068967	0.0	0.0
0.04966005175527245	0.0	0.0
0.036114801304447754	0.0	0.0
0.07707305862003673	0.0	0.0
0.06428032208314674	0.0	0.0
0.023107060792147843	0.0	0.0
0.04729500802576338	0.0	0.0
0.023967076693787507	0.0	0.0
0.047510012001173295	0.0	0.0
0.049015039829042706	0.0	0.0
-0.0059184758881908025	0.0	0.0
-0.010003551420979204	0.0	0.0
-0.009358539494749456	0.0	0.0
-0.035051514556234405	0.0	0.0
-0.009143535519339541	0.0	0.0
0.0021441731896810435	0.0	0.0
0.0031116910790256647	0.0	0.0
0.015796925628210702	0.0	0.0
-0.005703471912780886	0.0	0.0
-0.0268813634906576	0.0	0.0
-0.002693416257042064	0.0	0.0
-0.0187112124250808	0.0	0.0
-0.018388706461965925	0.0	0.0
0.03224472974706927	0.0	0.0
-0.016453670683276682	0.0	0.0
0.016119431591325575	0.0	0.0
0.01590442761591566	0.0	0.0
-0.015271148818522142	0.0	0.0
-0.02182877006852458	0.0	0.0
-0.02440881777344357	0.0	0.0
-0.0330089767898402	0.0	0.0
-0.023548801871803905	0.0	0.0
0.000854149337221548	0.0	0.0
0.00859429245197852	0.0	0.0
0.05804520679625917	0.0	0.0
0.04191990864051548	0.0	0.0
0.013969391837226418	0.0	0.0
-0.0061334798636007186	0.0	0.0
0.018699479296244565	0.0	0.0
0.022999558804442884	0.0	0.0
0.0699779274315095	0.0	0.0
0.084060687820859	0.0	0.0
0.05009005970609229	0.0	0.0
0.029234674091330445	0.0	0.0
0.03353475359952876	0.0	0.0
0.036867315218382456	0.0	0.0
0.07169795923478883	0.0	0.0
0.04116739472658078	0.0	0.0
0.038157339070841956	0.0	0.0
-0.0227962879578692	0.0	0.0
-0.03322398076525012	0.0	0.0
-0.006885993777535424	0.0	0.0
-0.005595969925075928	0.0	0.0
0.007841778538043815	0.0	0.0
-0.0030159222201569377	0.0	0.0
-0.005165961974256097	0.0	0.0
0.012034356058537175	0.0	0.0
0.017839463394604904	0.0	0.0
-0.007746009679175088	0.0	0.0
0.009346806365913226	0.0	0.0
0.01321687792329171	0.0	0.0
0.00010163542328684247	0.0	0.0
0.02955718005444532	0.0	0.0
-0.0024784122816321483	0.0	0.0
0.0036492010175504545	0.0	0.0
0.049445047779862535	0.0	0.0
0.006014244747059529	0.0	0.0
0.03751232714461221	0.0	0.0
0.042564920566745226	0.0	0.0
-0.02580634361360802	0.0	0.0
0.00859429245197852	0.0	0.0
0.0117118500954223	0.0	0.0
0.039124856960186576	0.0	0.0
0.06073275648888312	0.0	0.0
-0.020431244228360124	0.0	0.0
-0.004843456011141223	0.0	0.0
0.014506901775751207	0.0	0.0
0.04632749013641876	0.0	0.0
-0.0012958904168776108	0.0	0.0
0.047940019951993124	0.0	0.0
0.01945199321017927	0.0	0.0
0.07212796718560867	0.0	0.0
0.08309316993151437	0.0	0.0
0.10566858734955555	0.0	0.0
0.08094313017741521	0.0	0.0
0.046757498087238586	0.0	0.0
0.0753530268167574	0.0	0.0
0.006121746734764487	0.0	0.0
-0.00806851564228996	0.0	0.0
0.024397084644607336	0.0	0.0
0.05718519089461951	0.0	0.0
0.04535997224707414	0.0	0.0
0.0950258905667647	0.0	0.0
0.028697164152805654	0.0	0.0
0.026439622411001538	0.0	0.0
0.04686500007494355	0.0	0.0
0.049982557718387326	0.0	0.0
0.048047521939698086	0.0	0.0
0.061592772390522785	0.0	0.0
0.03987737087412128	0.0	0.0
0.10158351181676714	0.0	0.0
0.05922772866101371	0.0	0.0
0.0699779274315095	0.0	0.0
0.05578766505445506	0.0	0.0
0.006336750710174403	0.0	0.0
0.038157339070841956	0.0	0.0
0.016226933579030534	0.0	0.0
0.044069948394614644	0.0	0.0
0.07083794333314916	0.0	0.0
0.03278223968559406	0.0	0.0
-0.013766120990652731	0.0	0.0
0.023537068742967675	0.0	0.0
-0.04354417158492608	0.0	0.0
-0.019893734289835336	0.0	0.0
0.04224241460363035	0.0	0.0
0.01848447532083465	0.0	0.0
-0.011938587199668447	0.0	0.0
0.005369232820829782	0.0	0.0
-0.013013607076718026	0.0	0.0
-0.03010642312180634	0.0	0.0
-0.04010410797836743	0.0	0.0
-0.06181950949476893	0.0	0.0
0.002251675177386001	0.0	0.0
0.03751232714461221	0.0	0.0
-0.028816399269346843	0.0	0.0
0.05213259747248648	0.0	0.0
-0.03107394101115096	0.0	0.0
-0.07934233349067708	0.0	0.0
0.05901272468560379	0.0	0.0
0.05826021077166909	0.0	0.0
0.004079208968370287	0.0	0.0
0.03933986093559649	0.0	0.0
0.050735071632322035	0.0	0.0
0.08728574745200773	0.0	0.0
0.04342493646838489	0.0	0.0
0.06707537376347564	0.0	0.0
0.02267705284132801	0.0	0.0
0.027514642288051117	0.0	0.0
-0.050101792834928514	0.0	0.0
-0.0227962879578692	0.0	0.0
-0.043221665621811206	0.0	0.0
-0.02000123627754029	0.0	0.0
0.036652311242972545	0.0	0.0
0.03869484900936675	0.0	0.0
-0.03107394101115096	0.0	0.0
0.0705154373700343	0.0	0.0
0.004186710956075244	0.0	0.0
-0.05300434650296238	0.0	0.0
-0.04687673320377978	0.0	0.0
-0.02118375814229483	0.0	0.0
-0.01602366273245685	0.0	0.0
-0.04160913580623684	0.0	0.0
-0.014088626953767606	0.0	0.0
0.08997329714463168	0.0	0.0
0.07191296321019874	0.0	0.0
0.020742017062638767	0.0	0.0
0.044284952370024555	0.0	0.0
-0.02010873826524525	0.0	0.0
-0.07805230963821758	0.0	0.0
-0.04429668549886079	0.0	0.0
0.006659256673289277	0.0	0.0
-0.0383840761750881	0.0	0.0
0.01063683021837272	0.0	0.0
0.03159971782083952	0.0	0.0
-0.02430131578573861	0.0	0.0
0.0285896621651007	0.0	0.0
0.03740482515690725	0.0	0.0
0.023429566755262716	0.0	0.0
0.08965079118151681	0.0	0.0
0.0853507116733185	0.0	0.0
0.1016910138044721	0.0	0.0
0.013646885874111543	0.0	0.0
0.04933754579215758	0.0	0.0
0.06718287575118059	0.0	0.0
0.045574976222484055	0.0	0.0
0.0211720250134586	0.0	0.0
0.04052238280035103	0.0	0.0
0.02170953495198339	0.0	0.0
-0.02903140324475676	0.0	0.0
0.029342176079035404	0.0	0.0
0.04869253386592783	0.0	0.0
0.06266779226757237	0.0	0.0
-0.0075310057037651715	0.0	0.0
-0.002800918244747022	0.0	0.0
0.08803826136594244	0.0	0.0
0.05998024257494842	0.0	0.0
-0.025591339638198107	0.0	0.0
-0.011293575273438699	0.0	0.0
0.04439245435772952	0.0	0.0
0.02418208066919742	0.0	0.0
0.07933060036184085	0.0	0.0
0.015796925628210702	0.0	0.0
0.02998718800526515	0.0	0.0
0.0051542288454198655	0.0	0.0
-0.004628452035731307	0.0	0.0
-0.009251037507044499	0.0	0.0
0.0014991612634512957	0.0	0.0
0.06836539761593513	0.0	0.0
0.1298565345831711	0.0	0.0
0.06954791948068967	0.0	0.0
0.18382253241105997	0.0	0.0
0.12351391730857857	0.0	0.0
0.07578303476757724	0.0	0.0
0.08029811825118546	0.0	0.0
0.20145285839467306	0.0	0.0
0.19790529280040944	0.0	0.0
0.027299638312641202	0.0	0.0
-0.0076385076914701295	0.0	0.0
0.026117116447886665	0.0	0.0
0.10706611318972	0.0	0.0
0.04062988478805599	0.0	0.0
0.08062062421430034	0.0	0.0
0.10534608138644067	0.0	0.0
0.05342262132494598	0.0	0.0
0.03826484105854691	0.0	0.0
0.0577227008331443	0.0	0.0
0.10201351976758698	0.0	0.0
0.09373586671430521	0.0	0.0
0.021924538927393305	0.0	0.0
-0.004090942097206517	0.0	0.0
0.05675518294379968	0.0	0.0
0.10341104560775143	0.0	0.0
-0.03709405232262861	0.0	0.0
-0.004950957998846181	0.0	0.0
-0.021398762117704747	0.0	0.0
-0.008821029556224666	0.0	0.0
-0.01752869056032626	0.0	0.0
0.019344491222474315	0.0	0.0
0.009454308353618183	0.0	0.0
0.054712645177405476	0.0	0.0
0.0012841572880413798	0.0	0.0
-0.030751435048036086	0.0	0.0
-0.04053411592918726	0.0	0.0
-0.007423503716060213	0.0	0.0
-0.023871307834918778	0.0	0.0
-0.04064161791689222	0.0	0.0
-0.06515207111362263	0.0	0.0
-0.12610569814233377	0.0	0.0
-0.018173702486556007	0.0	0.0
-0.052144330601322716	0.0	0.0
-0.010326057384094077	0.0	0.0
0.006551754685584319	0.0	0.0
-0.01075606533491391	0.0	0.0
0.008379288476568604	0.0	0.0
-0.028278889330822055	0.0	0.0
-0.03053643107262617	0.0	0.0
-0.013228611052127942	0.0	0.0
-0.06730211086772178	0.0	0.0
-0.09568263562183069	0.0	0.0
-0.07396723410542919	0.0	0.0
-0.11729053515052723	0.0	0.0
-0.08159987523248119	0.0	0.0
-0.1161080132857727	0.0	0.0
-0.11030290594970496	0.0	0.0
-0.10041272308084884	0.0	0.0
-0.11987058285544622	0.0	0.0
-0.08159987523248119	0.0	0.0
-0.05450937433083179	0.0	0.0
-0.06697960490460692	0.0	0.0
-0.06687210291690196	0.0	0.0
-0.11191543576527933	0.0	0.0
-0.02580634361360802	0.0	0.0
-0.04934927892099381	0.0	0.0
-0.09235007400297698	0.0	0.0
-0.10793786222019588	0.0	0.0
-0.14352102015053697	0.0	0.0
-0.21619236383908855	0.0	0.0
-0.08783499051936876	0.0	0.0
-0.1506161513390642	0.0	0.0
-0.15943131433087074	0.0	0.0
-0.153626206994803	0.0	0.0
-0.12341814844970983	0.0	0.0
-0.2222124751505662	0.0	0.0
-0.14094097244561798	0.0	0.0
-0.07837481560133246	0.0	0.0
-0.16835397931038226	0.0	0.0
-0.12642820410544867	0.0	0.0
-0.15738877656447653	0.0	0.0
-0.049134274945583895	0.0	0.0
-0.017958698511146093	0.0	0.0
-0.06966715459723086	0.0	0.0
-0.043006661646401295	0.0	0.0
-0.04365167357263104	0.0	0.0
-0.09525262767101085	0.0	0.0
-0.023441299884098946	0.0	0.0
-0.05687441806034087	0.0	0.0
-0.06031448166689952	0.0	0.0
-0.07504225398247875	0.0	0.0
-0.006670989802125508	0.0	0.0
-0.0003283725275329893	0.0	0.0
-0.07428974006854405	0.0	0.0
-0.10503530855216202	0.0	0.0
-0.12546068621610404	0.0	0.0
-0.13438335119561554	0.0	0.0
-0.15147616724070387	0.0	0.0
-0.03107394101115096	0.0	0.0
-0.06042198365460448	0.0	0.0
-0.06160450551935902	0.0	0.0
-0.0931025879169117	0.0	0.0
-0.004305946072616433	0.0	0.0
-0.03644904039639886	0.0	0.0
-0.009036033531634582	0.0	0.0
-0.20791471078580678	0.0	0.0
-0.13416834722020562	0.0	0.0
-0.0797723414414969	0.0	0.0
-0.09976771115461909	0.0	0.0
-0.05590690017099625	0.0	0.0
-0.13158829951528664	0.0	0.0
-0.057304426011160696	0.0	0.0
-0.06934464863411599	0.0	0.0
-0.15728127457677157	0.0	0.0
-0.20124958754809938	0.0	0.0
-0.19060689076530854	0.0	0.0
-0.06482956515050775	0.0	0.0
-0.15448622289644268	0.0	0.0
-0.013981124966062648	0.0	0.0
-0.11417297750708345	0.0	0.0
-0.18361926156448627	0.0	0.0
-0.07299971621608456	0.0	0.0
-0.016561172670981637	0.0	0.0
-0.11363546756855866	0.0	0.0
-0.08546994678985968	0.0	0.0
-0.2070546948841671	0.0	0.0
-0.1257831921792189	0.0	0.0
-0.10159524494560337	0.0	0.0
-0.13889843467922378	0.0	0.0
-0.12148311267102059	0.0	0.0
-0.11653802123659253	0.0	0.0
-0.07880482355215229	0.0	0.0
-0.15771128252759142	0.0	0.0
-0.2052271610931828	0.0	0.0
-0.17265405881858056	0.0	0.0
-0.2101722525276109	0.0	0.0
-0.2053346630808878	0.0	0.0
-0.1094428900480653	0.0	0.0
-0.23704774945385038	0.0	0.0
-0.15943131433087074	0.0	0.0
-0.21640736781449846	0.0	0.0
-0.07074217447428044	0.0	0.0
-0.17652413037595904	0.0	0.0
