time_s	DispT_m
1.283999999999999986e+01	-1.140266086380707124e-02
1.284500000000000064e+01	-1.142409596652408169e-02
1.284999999999999964e+01	-1.140266086380707124e-02
1.285500000000000043e+01	-1.130977541870002538e-02
1.285999999999999943e+01	-1.121688997359297953e-02
1.286500000000000021e+01	-1.119902738799547111e-02
1.287000000000000099e+01	-1.129548535022201726e-02
1.287500000000000000e+01	-1.143838603500208807e-02
1.288000000000000078e+01	-1.152769896298963190e-02
1.288499999999999979e+01	-1.154198903146764002e-02
1.289000000000000057e+01	-1.152055392875062957e-02
1.289499999999999957e+01	-1.157056916842365453e-02
1.290000000000000036e+01	-1.169203475048671489e-02
1.290500000000000114e+01	-1.182779040102777991e-02
1.291000000000000014e+01	-1.188852319205931270e-02
1.291500000000000092e+01	-1.185279802086429413e-02
1.291999999999999993e+01	-1.178134767847425872e-02
1.292500000000000071e+01	-1.175991257575724827e-02
1.292999999999999972e+01	-1.180992781543027323e-02
1.293500000000000050e+01	-1.188495067493980893e-02
1.293999999999999950e+01	-1.192067584613482750e-02
1.294500000000000028e+01	-1.191710332901532374e-02
1.295000000000000107e+01	-1.190638577765681938e-02
1.295500000000000007e+01	-1.192782088037382983e-02
1.296000000000000085e+01	-1.194211094885183795e-02
1.296499999999999986e+01	-1.189566822629831502e-02
1.297000000000000064e+01	-1.176705760999625060e-02
1.297499999999999964e+01	-1.161343937385767543e-02
1.298000000000000043e+01	-1.152412644587013160e-02
1.298499999999999943e+01	-1.153127148010913566e-02
1.299000000000000021e+01	-1.155985161706515017e-02
1.299500000000000099e+01	-1.152412644587013160e-02
1.300000000000000000e+01	-1.140266086380707124e-02
1.300500000000000078e+01	-1.125976017902700216e-02
1.300999999999999979e+01	-1.120974493935397720e-02
1.301500000000000057e+01	-1.125976017902700216e-02
1.301999999999999957e+01	-1.133478303853653786e-02
1.302500000000000036e+01	-1.130977541870002538e-02
1.303000000000000114e+01	-1.114901214832244615e-02
1.303500000000000014e+01	-1.091322601843532948e-02
1.304000000000000092e+01	-1.069530247414572123e-02
1.304499999999999993e+01	-1.053811172088764403e-02
1.305000000000000071e+01	-1.039163851898807292e-02
1.305499999999999972e+01	-1.019872259453497541e-02
1.306000000000000050e+01	-9.952218913289356123e-03
1.306499999999999950e+01	-9.705715232043733362e-03
1.307000000000000028e+01	-9.534234410307649774e-03
1.307500000000000107e+01	-9.419913862483591735e-03
1.308000000000000007e+01	-9.305593314659535431e-03
1.308500000000000085e+01	-9.141257527162454169e-03
1.308999999999999986e+01	-8.948341602709358397e-03
1.309500000000000064e+01	-8.798295883690285257e-03
1.309999999999999964e+01	-8.726845541300249851e-03
1.310500000000000043e+01	-8.698265404344235341e-03
1.310999999999999943e+01	-8.616097510595695577e-03
1.311500000000000021e+01	-8.462479274457120407e-03
1.312000000000000099e+01	-8.316006072557547563e-03
1.312500000000000000e+01	-8.287425935601533053e-03
1.313000000000000078e+01	-8.408891517664593418e-03
1.313499999999999979e+01	-8.591089890759183098e-03
1.314000000000000057e+01	-8.719700507061245789e-03
1.314499999999999957e+01	-8.698265404344235341e-03
1.315000000000000036e+01	-8.591089890759183098e-03
1.315500000000000114e+01	-8.519639548369147691e-03
1.316000000000000014e+01	-8.555364719564166262e-03
1.316500000000000092e+01	-8.648250164671210383e-03
1.316999999999999993e+01	-8.719700507061245789e-03
1.317500000000000071e+01	-8.708982955702741433e-03
1.317999999999999972e+01	-8.662540233149218505e-03
1.318500000000000050e+01	-8.641105130432206322e-03
1.318999999999999950e+01	-8.687547852985730984e-03
1.319500000000000028e+01	-8.748280644017260299e-03
1.320000000000000107e+01	-8.748280644017260299e-03
1.320500000000000007e+01	-8.705410438583239402e-03
1.321000000000000085e+01	-8.687547852985730984e-03
1.321499999999999986e+01	-8.751853161136764064e-03
1.322000000000000064e+01	-8.884036294558328786e-03
1.322499999999999964e+01	-8.984066773904376968e-03
1.323000000000000043e+01	-8.966204188306868550e-03
1.323499999999999943e+01	-8.837593572004804124e-03
1.324000000000000021e+01	-8.698265404344235341e-03
1.324500000000000099e+01	-8.651822681790712413e-03
1.325000000000000000e+01	-8.701837921463739106e-03
1.325500000000000078e+01	-8.758998195375766391e-03
1.325999999999999979e+01	-8.716127989941745494e-03
1.326500000000000057e+01	-8.562509753803170323e-03
1.326999999999999957e+01	-8.369593829350072817e-03
1.327500000000000036e+01	-8.226693144570003738e-03
1.328000000000000114e+01	-8.144525250821463974e-03
1.328500000000000014e+01	-8.062357357072920741e-03
1.329000000000000092e+01	-7.919456672292851662e-03
1.329499999999999993e+01	-7.705105645122745442e-03
1.330000000000000071e+01	-7.458601963877123549e-03
1.330499999999999972e+01	-7.254968488065523420e-03
1.331000000000000050e+01	-7.058480046492926485e-03
1.331499999999999950e+01	-6.844129019322820265e-03
1.332000000000000028e+01	-6.569045201121184729e-03
1.332500000000000107e+01	-6.233228591888019011e-03
1.333000000000000007e+01	-5.883121914176846039e-03
1.333500000000000085e+01	-5.533015236465673933e-03
1.333999999999999986e+01	-5.182908558754500093e-03
1.334500000000000064e+01	-4.764924055772794612e-03
1.334999999999999964e+01	-4.282634244640056050e-03
1.335500000000000043e+01	-3.786054365029310233e-03
1.335999999999999943e+01	-3.339489725091590241e-03
1.336500000000000021e+01	-2.978665496021912044e-03
1.337000000000000099e+01	-2.685719092222767657e-03
1.337500000000000000e+01	-2.414207791140633285e-03
1.338000000000000078e+01	-2.114116353102485271e-03
1.338499999999999979e+01	-1.796162329466828187e-03
1.339000000000000057e+01	-1.496070891428679956e-03
1.339499999999999957e+01	-1.245994693063556466e-03
1.340000000000000036e+01	-1.056651285729963159e-03
1.340500000000000114e+01	-9.101780838303906397e-04
1.341000000000000014e+01	-7.815674675283271894e-04
1.341500000000000092e+01	-6.493843341067619254e-04
1.341999999999999993e+01	-5.029111322071896234e-04
1.342500000000000071e+01	-2.992776563955890611e-04
1.342999999999999972e+01	-3.491138955245852627e-05
1.343500000000000050e+01	2.794701169636966821e-04
1.343999999999999950e+01	5.938516234798518973e-04
1.344500000000000028e+01	8.760804759204912770e-04
1.345000000000000107e+01	1.111866605807607621e-03
1.345500000000000007e+01	1.329790150097215438e-03
1.346000000000000085e+01	1.576293831342836897e-03
1.346499999999999986e+01	1.872812752261483532e-03
1.347000000000000064e+01	2.190766775897140181e-03
1.347499999999999964e+01	2.483713179696285002e-03
1.348000000000000043e+01	2.751651963658917344e-03
1.348499999999999943e+01	3.030308298980054910e-03
1.349000000000000021e+01	3.369697425332722224e-03
1.349500000000000099e+01	3.784109411194926977e-03
1.350000000000000000e+01	4.259254188088661477e-03
1.350500000000000078e+01	4.745116516340902070e-03
1.350999999999999979e+01	5.230978844593141795e-03
1.351500000000000057e+01	5.702551104367374266e-03
1.351999999999999957e+01	6.184840915500112828e-03
1.352500000000000036e+01	6.688565829349861838e-03
1.353000000000000114e+01	7.152993054885091115e-03
1.353500000000000014e+01	7.538824903791280924e-03
1.354000000000000092e+01	7.846061376068432999e-03
1.354499999999999993e+01	8.128290228509070861e-03
1.355000000000000071e+01	8.471251871981241507e-03
1.355499999999999972e+01	8.924961546157964692e-03
1.356000000000000050e+01	9.450121562724725019e-03
1.356499999999999950e+01	1.000743423336700015e-02
1.357000000000000028e+01	1.054331180129226483e-02
1.357500000000000107e+01	1.106489930073952140e-02
1.358000000000000007e+01	1.162578448850130029e-02
1.358500000000000085e+01	1.222239484745809256e-02
1.358999999999999986e+01	1.283686779201239671e-02
1.359500000000000064e+01	1.337631787705716342e-02
1.359999999999999964e+01	1.380859244851687616e-02
1.360500000000000043e+01	1.414798157486954477e-02
1.360999999999999943e+01	1.447308063274420527e-02
1.361500000000000021e+01	1.483747737893338463e-02
1.362000000000000099e+01	1.521259167648107008e-02
1.362500000000000000e+01	1.551268311451921809e-02
1.363000000000000078e+01	1.568416393625530342e-02
1.363499999999999979e+01	1.576275931288434115e-02
1.364000000000000057e+01	1.587350734358889542e-02
1.364499999999999957e+01	1.614501864467102893e-02
1.365000000000000036e+01	1.657372069901124137e-02
