0.73	-4.21E-01	1.04E+00
0.735	-4.81E-01	1.12E+00
0.74	-4.43E-01	1.11E+00
0.745	-3.70E-01	1.04E+00
0.75	-3.62E-01	9.35E-01
0.755	-5.10E-01	8.34E-01
0.76	-8.48E-01	7.34E-01
0.765	-1.32E+00	6.07E-01
0.77	-1.80E+00	4.13E-01
0.775	-2.14E+00	1.31E-01
0.78	-2.22E+00	-2.19E-01
0.785	-1.99E+00	-5.77E-01
0.79	-1.52E+00	-8.68E-01
0.795	-9.42E-01	-1.04E+00
0.8	-4.08E-01	-1.08E+00
0.805	-3.05E-02	-1.03E+00
0.81	1.49E-01	-9.77E-01
0.815	1.61E-01	-9.69E-01
0.82	7.76E-02	-1.03E+00
0.825	-2.61E-02	-1.14E+00
0.83	-1.02E-01	-1.25E+00
0.835	-1.35E-01	-1.29E+00
0.84	-1.36E-01	-1.26E+00
0.845	-1.18E-01	-1.15E+00
0.85	-8.42E-02	-9.97E-01
0.855	-3.33E-02	-8.47E-01
0.86	3.53E-02	-7.14E-01
0.865	1.10E-01	-5.98E-01
0.87	1.65E-01	-4.81E-01
0.875	1.77E-01	-3.48E-01
0.88	1.36E-01	-1.93E-01
0.885	6.15E-02	-1.96E-02
0.89	-8.26E-03	1.63E-01
0.895	-2.94E-02	3.46E-01
0.9	2.25E-02	5.15E-01
0.905	1.39E-01	6.50E-01
0.91	2.82E-01	7.19E-01
0.915	3.99E-01	6.89E-01
0.92	4.53E-01	5.52E-01
0.925	4.34E-01	3.40E-01
0.93	3.62E-01	1.35E-01
0.935	2.73E-01	4.15E-02
0.94	1.99E-01	1.40E-01
0.945	1.55E-01	4.37E-01
0.95	1.37E-01	8.45E-01
0.955	1.28E-01	1.20E+00
0.96	1.18E-01	1.34E+00
0.965	1.07E-01	1.15E+00
0.97	1.04E-01	6.52E-01
0.975	1.16E-01	-7.23E-03
0.98	1.39E-01	-6.25E-01
0.985	1.49E-01	-1.02E+00
0.99	1.15E-01	-1.12E+00
0.995	6.91E-03	-9.43E-01
1	-1.86E-01	-6.32E-01
1.005	-4.54E-01	-3.24E-01
1.01	-7.66E-01	-1.10E-01
1.015	-1.08E+00	-6.82E-03
1.02	-1.35E+00	2.30E-02
1.025	-1.54E+00	1.66E-02
1.03	-1.63E+00	-3.01E-02
1.035	-1.59E+00	-1.64E-01
1.04	-1.43E+00	-4.37E-01
1.045	-1.17E+00	-8.46E-01
1.05	-8.61E-01	-1.31E+00
1.055	-5.41E-01	-1.67E+00
1.06	-2.61E-01	-1.80E+00
1.065	-4.32E-02	-1.63E+00
1.07	1.12E-01	-1.23E+00
1.075	2.22E-01	-7.55E-01
1.08	3.06E-01	-3.67E-01
1.085	3.59E-01	-1.41E-01
1.09	3.56E-01	-1.24E-02
1.095	2.67E-01	1.86E-01
1.1	8.42E-02	6.17E-01
1.105	-1.45E-01	1.32E+00
1.11	-3.20E-01	2.14E+00
1.115	-3.19E-01	2.77E+00
1.12	-5.40E-02	2.87E+00
1.125	4.72E-01	2.25E+00
1.13	1.14E+00	9.87E-01
1.135	1.75E+00	-5.93E-01
1.14	2.09E+00	-2.01E+00
1.145	2.03E+00	-2.83E+00
1.15	1.57E+00	-2.85E+00
1.155	8.51E-01	-2.14E+00
1.16	1.17E-01	-1.04E+00
1.165	-4.20E-01	1.62E-02
1.17	-6.45E-01	6.96E-01
1.175	-5.84E-01	8.55E-01
1.18	-3.78E-01	5.79E-01
1.185	-2.05E-01	1.04E-01
1.19	-1.88E-01	-3.10E-01
1.195	-3.47E-01	-4.86E-01
1.2	-5.99E-01	-3.80E-01
1.205	-8.13E-01	-6.62E-02
1.21	-8.85E-01	3.27E-01
1.215	-7.89E-01	6.83E-01
1.22	-5.89E-01	9.35E-01
1.225	-3.96E-01	1.07E+00
1.23	-3.13E-01	1.10E+00
1.235	-3.84E-01	1.05E+00
1.24	-5.78E-01	9.33E-01
1.245	-8.21E-01	7.68E-01
1.25	-1.04E+00	5.68E-01
1.255	-1.19E+00	3.51E-01
1.26	-1.28E+00	1.35E-01
1.265	-1.37E+00	-7.50E-02
1.27	-1.47E+00	-2.88E-01
1.275	-1.61E+00	-5.20E-01
1.28	-1.73E+00	-7.76E-01
1.285	-1.77E+00	-1.05E+00
1.29	-1.69E+00	-1.29E+00
1.295	-1.47E+00	-1.49E+00
1.3	-1.15E+00	-1.61E+00
1.305	-7.95E-01	-1.67E+00
1.31	-4.60E-01	-1.70E+00
1.315	-1.92E-01	-1.75E+00
1.32	1.98E-03	-1.84E+00
1.325	1.42E-01	-1.95E+00
1.33	2.54E-01	-2.02E+00
1.335	3.55E-01	-1.98E+00
1.34	4.47E-01	-1.79E+00
1.345	5.16E-01	-1.44E+00
1.35	5.51E-01	-9.80E-01
1.355	5.53E-01	-5.04E-01
1.36	5.33E-01	-1.05E-01
1.365	5.09E-01	1.44E-01
1.37	4.91E-01	2.12E-01
1.375	4.72E-01	1.18E-01
1.38	4.25E-01	-8.49E-02
1.385	3.17E-01	-3.17E-01
1.39	1.21E-01	-4.98E-01
1.395	-1.71E-01	-5.61E-01
1.4	-5.35E-01	-4.72E-01
1.405	-9.26E-01	-2.36E-01
1.41	-1.28E+00	9.73E-02
1.415	-1.55E+00	4.49E-01
1.42	-1.68E+00	7.31E-01
1.425	-1.66E+00	8.76E-01
1.43	-1.50E+00	8.63E-01
1.435	-1.24E+00	7.21E-01
1.44	-9.24E-01	5.21E-01
1.445	-5.95E-01	3.45E-01
1.45	-2.87E-01	2.55E-01
1.455	-1.63E-02	2.71E-01
1.46	2.21E-01	3.70E-01
1.465	4.37E-01	4.96E-01
1.47	6.49E-01	5.90E-01
1.475	8.66E-01	6.07E-01
1.48	1.09E+00	5.29E-01
1.485	1.29E+00	3.65E-01
1.49	1.46E+00	1.41E-01
1.495	1.57E+00	-1.06E-01
1.5	1.60E+00	-3.34E-01
1.505	1.53E+00	-5.06E-01
1.51	1.37E+00	-5.89E-01
1.515	1.14E+00	-5.74E-01
1.52	8.81E-01	-4.77E-01
1.525	6.40E-01	-3.47E-01
1.53	4.69E-01	-2.52E-01
1.535	4.05E-01	-2.57E-01
1.54	4.56E-01	-3.96E-01
1.545	5.93E-01	-6.55E-01
1.55	7.56E-01	-9.71E-01
1.555	8.69E-01	-1.25E+00
1.56	8.70E-01	-1.42E+00
1.565	7.35E-01	-1.43E+00
1.57	4.91E-01	-1.30E+00
1.575	2.08E-01	-1.07E+00
1.58	-2.58E-02	-8.30E-01
1.585	-1.35E-01	-6.25E-01
1.59	-8.87E-02	-4.75E-01
1.595	9.34E-02	-3.64E-01
1.6	3.49E-01	-2.56E-01
1.605	5.97E-01	-1.22E-01
