0.09	0.00847897	0.011920615	0.001973595	-0.001305689	-0.019186508	-0.005361395	0.005863221	-0.010435925	-0.012324463	0.008512996
0.095	0.008602863	0.011920615	0.002353548	-0.001172421	-0.018930663	-0.005227991	0.005863221	-0.010435925	-0.012706834	0.009113977
0.1	0.008726757	0.011920615	0.002733501	-0.000905885	-0.01880274	-0.005227991	0.006000397	-0.010575175	-0.013216663	0.009474566
0.105	0.008850651	0.011920615	0.002986803	-0.000772617	-0.018546895	-0.005094588	0.006000397	-0.010575175	-0.013726491	0.010916921
0.11	0.008974544	0.011920615	0.003240105	-0.000506081	-0.01829105	-0.004827782	0.006137572	-0.010575175	-0.014236319	0.012599669
0.115	0.009098438	0.011920615	0.003493407	-0.000372813	-0.018035204	-0.004560975	0.006137572	-0.010575175	-0.014746148	0.012719865
0.12	0.009222332	0.011920615	0.003746708	2.69904E-05	-0.017779359	-0.004294168	0.006274748	-0.010575175	-0.015383433	0.012719865
0.125	0.009346225	0.011920615	0.003873359	0.000160258	-0.017523514	-0.003893959	0.006411924	-0.010435925	-0.015893262	0.013561239
0.13	0.009594012	0.011779705	0.004126661	0.000426794	-0.017139746	-0.003493749	0.006549099	-0.010435925	-0.01640309	0.013080454
0.135	0.009717906	0.011779705	0.004126661	0.000560062	-0.016755978	-0.002960136	0.006549099	-0.010157423	-0.016785461	0.013681435
0.14	0.0098418	0.011779705	0.004506614	0.000826598	-0.01637221	-0.002426523	0.006686275	-0.010018172	-0.01729529	0.014643005
0.145	0.009965693	0.011779705	0.004506614	0.000826598	-0.01586052	-0.002026313	0.006686275	-0.009739671	-0.017677661	0.015003594
0.15	0.010089587	0.011638794	0.004886567	0.001226402	-0.015348829	-0.0014927	0.006823451	-0.009461169	-0.018060033	0.01512379
0.155	0.010089587	0.011638794	0.005013218	0.001226402	-0.014965061	-0.000959087	0.006823451	-0.009043417	-0.018442404	0.015724772
0.16	0.010213481	0.011638794	0.005519821	0.001492938	-0.014453371	-0.000425474	0.006960626	-0.008764916	-0.018697318	0.016085361
0.165	0.010213481	0.011497884	0.005646472	0.00135967	-0.01394168	0.000108139	0.006960626	-0.008347163	-0.018824775	0.015844968
0.17	0.010213481	0.011497884	0.006153076	0.001492938	-0.013429989	0.000641752	0.007097802	-0.007929411	-0.018824775	0.012599669
0.175	0.010213481	0.011638794	0.006406378	0.001226402	-0.012918299	0.001175365	0.007097802	-0.007511659	-0.018569861	0.011878491
0.18	0.010337374	0.011638794	0.007039633	0.00135967	-0.012534531	0.001708978	0.007234977	-0.007093906	-0.018314947	0.013080454
0.185	0.010213481	0.011779705	0.007166284	0.001093134	-0.012150763	0.002242592	0.007234977	-0.006815405	-0.017805118	0.012840061
0.19	0.010337374	0.012061525	0.007926189	0.00135967	-0.011894918	0.002909608	0.007372153	-0.006536903	-0.017167833	0.013561239
0.195	0.010213481	0.012202435	0.008179491	0.001093134	-0.011639073	0.003443221	0.007234977	-0.006258402	-0.01640309	0.017888304
0.2	0.010213481	0.012484255	0.008812746	0.00135967	-0.01151115	0.004110237	0.007234977	-0.0059799	-0.015638348	0.018008501
0.205	0.010213481	0.012766076	0.008939397	0.00135967	-0.011255305	0.004777254	0.006960626	-0.005701399	-0.014618691	0.018849875
0.21	0.010337374	0.012906986	0.009446	0.001892741	-0.011127382	0.00544427	0.006823451	-0.005562148	-0.013726491	0.020051837
0.215	0.010461268	0.013188806	0.009572651	0.002026009	-0.010871537	0.006111286	0.006549099	-0.005422897	-0.012706834	0.019931641
0.22	0.010709055	0.013329717	0.010332557	0.002692349	-0.010487769	0.006778302	0.006274748	-0.005283647	-0.011687177	0.021373996
0.225	0.010832949	0.013470627	0.010459208	0.002958885	-0.009976078	0.007578722	0.005863221	-0.005144396	-0.010412606	0.029066557
0.23	0.01120463	0.013611537	0.011219113	0.003758492	-0.009464388	0.008245738	0.00558887	-0.005005145	-0.009265492	0.030869501
0.235	0.011328523	0.013752447	0.011472415	0.004158296	-0.008824775	0.009046158	0.005177343	-0.004865894	-0.007990921	0.030388716
0.24	0.01157631	0.013893357	0.012232321	0.005224439	-0.008057239	0.009713174	0.004902992	-0.004865894	-0.00671635	0.027984791
0.245	0.01157631	0.014034268	0.012485623	0.005624243	-0.007289703	0.010513594	0.004491465	-0.005005145	-0.005314322	0.029907931
0.25	0.011700204	0.014034268	0.01349883	0.006690386	-0.006522167	0.01118061	0.004217113	-0.005144396	-0.004039751	0.029306949
0.255	0.011700204	0.014175178	0.013878783	0.00709019	-0.005882554	0.01198103	0.003805587	-0.005422897	-0.002510266	0.031831071
0.26	0.011700204	0.014175178	0.01489199	0.008156333	-0.005242941	0.012648046	0.003531235	-0.005701399	-0.001108237	0.029787735
0.265	0.011700204	0.014175178	0.015145292	0.008556137	-0.00473125	0.013315062	0.002982533	-0.006258402	0.000293791	0.031710875
0.27	0.011824098	0.014034268	0.01628515	0.009622281	-0.004091637	0.013848675	0.002708182	-0.006815405	0.001823276	0.030869501
0.275	0.011824098	0.013611537	0.016538452	0.009888816	-0.003579947	0.014382288	0.002296655	-0.007511659	0.003480218	0.027864594
0.28	0.012071885	0.012906986	0.01755166	0.01095496	-0.002940334	0.014782498	0.002022303	-0.008347163	0.005137161	0.018849875
0.285	0.012195779	0.012202435	0.017678311	0.01095496	-0.002428643	0.015182708	0.001473601	-0.009182668	0.006794103	0.021614389
0.29	0.012443566	0.011356974	0.018438216	0.011754567	-0.001916952	0.015449515	0.00119925	-0.010157423	0.008196131	0.017167127
0.295	0.012567459	0.010370603	0.018184914	0.011488031	-0.001405262	0.015582918	0.000513371	-0.011132178	0.00959816	0.017407519
0.3	0.01293914	0.009243321	0.018818169	0.012154371	-0.001021494	0.015582918	-3.53313E-05	-0.012106934	0.010617816	0.012960258
0.305	0.013310821	0.00797513	0.018311565	0.011887835	-0.000765649	0.015582918	-0.000995561	-0.013081689	0.011892387	0.004546519
0.31	0.013682502	0.006706938	0.018818169	0.012687443	-0.000765649	0.015316111	-0.001681439	-0.014195695	0.012912044	-0.007232715
0.315	0.014054183	0.005438746	0.018184914	0.012554175	-0.000765649	0.014915901	-0.002641668	-0.015309701	0.014059158	-0.004948986
0.32	0.01430197	0.004029644	0.018564867	0.013220514	-0.001021494	0.014515692	-0.003327547	-0.016284456	0.014951358	-0.014684883
0.325	0.014425864	0.002620542	0.017804962	0.012953978	-0.001149417	0.013982079	-0.004287776	-0.017259212	0.016225929	-0.014925275
0.33	0.014673651	0.001211441	0.018058263	0.013753586	-0.001277339	0.013581869	-0.004973654	-0.018094716	0.017245586	-0.010117425
0.335	0.014797545	-5.67511E-05	0.017045056	0.01348705	-0.001405262	0.013048256	-0.005933884	-0.018930221	0.0183927	-0.000261331
0.34	0.015169225	-0.001324943	0.01755166	0.014419926	-0.001277339	0.012514643	-0.006619762	-0.019765725	0.019029985	-0.007232715
0.345	0.015417013	-0.002593135	0.016665103	0.014286658	-0.001021494	0.011847626	-0.00730564	-0.020461979	0.020049642	-0.010718406
0.35	0.015788694	-0.003579506	0.017171707	0.015619337	-0.000765649	0.011314013	-0.007854343	-0.021158233	0.020686928	-0.015526257
0.355	0.0156648	-0.004284057	0.0161585	0.016019141	-0.000509803	0.011047207	-0.008403045	-0.021715236	0.021579128	-0.01865136
0.36	0.015540906	-0.004988608	0.017171707	0.017618356	-0.000126036	0.0107804	-0.008677396	-0.022132988	0.021706585	-0.02153607
0.365	0.015169225	-0.005693159	0.01628515	0.018284695	0.00012981	0.010380191	-0.009226099	-0.02241149	0.02234387	-0.011439584
0.37	0.014921438	-0.00667953	0.016918405	0.02055025	0.000513578	0.009979981	-0.009226099	-0.02241149	0.022598784	-0.003987416
0.375	0.014549757	-0.007524991	0.015778547	0.021216589	0.0006415	0.009446368	-0.008951748	-0.022272239	0.023108613	0.000940631
0.38	0.01430197	-0.008229542	0.015905198	0.02308234	0.0006415	0.009179561	-0.008540221	-0.021993737	0.02323607	-0.004227808
0.385	0.013434715	-0.008652273	0.014005434	0.023615412	0.0006415	0.008779351	-0.008403045	-0.021575985	0.02412827	-0.01155978
0.39	0.012691353	-0.009215913	0.014005434	0.025347895	0.000385655	0.008379142	-0.007442816	-0.021018982	0.024638098	-0.009997229
0.395	0.01157631	-0.009638644	0.01210567	0.025614431	-0.000253958	0.007445319	-0.006619762	-0.020322728	0.025912669	-0.011800173
0.4	0.010585161	-0.010202285	0.011725717	0.027613449	-0.000893571	0.006644899	-0.005659532	-0.019626475	0.026804869	-0.020694696
0.405	0.009470119	-0.010343195	0.008812746	0.027879985	-0.001533185	0.005577673	-0.004836479	-0.019208722	0.028334354	-0.020334107
0.41	0.00847897	-0.010625015	0.008432793	0.029745736	-0.002044875	0.004377044	-0.003876249	-0.018651719	0.029354011	-0.013963705
0.415	0.007487821	-0.010625015	0.004759916	0.029612468	-0.002556566	0.003309818	-0.003464722	-0.017955465	0.031265868	-0.032113341
0.42	0.00711614	-0.010765925	0.003746708	0.030678611	-0.002812411	0.002242592	-0.002641668	-0.017398462	0.032795353	-0.02958922
0.425	0.006744459	-0.011047746	0.000833737	0.029879004	-0.002812411	0.001041962	-0.002092966	-0.016702209	0.035217038	-0.028026668
0.43	0.006868353	-0.011329566	0.000453784	0.030545344	-0.002812411	0.000108139	-0.001818615	-0.016005955	0.036619066	-0.038363547
0.435	0.006744459	-0.011470476	-0.002332536	0.029345932	-0.002940334	-0.000959087	-0.001681439	-0.01517045	0.03865838	-0.043171397
0.44	0.006992246	-0.011611386	-0.002332536	0.029079396	-0.003196179	-0.00189291	-0.001132736	-0.014474197	0.039678037	-0.027425687
0.445	0.006496672	-0.012034117	-0.005372159	0.026014234	-0.003835792	-0.002826733	-0.001544263	-0.013917194	0.041207522	-0.038724136
0.45	0.006124991	-0.012738668	-0.004992206	0.023881948	-0.004603328	-0.003760555	-0.001681439	-0.013638692	0.041334979	-0.032113341
0.455	0.005133842	-0.013161398	-0.007778526	0.019750642	-0.005370864	-0.005361395	-0.002504493	-0.01336019	0.042227179	-0.050984154
0.46	0.00439048	-0.013725039	-0.007145272	0.016952016	-0.006010477	-0.007095637	-0.003327547	-0.012803187	0.04260955	-0.060840248
0.465	0.003275438	-0.014711411	-0.010184894	0.012021103	-0.006266322	-0.009230089	-0.004287776	-0.012385435	0.043629207	-0.059518089
0.47	0.002408182	-0.016120512	-0.00967829	0.009755548	-0.006138399	-0.011364541	-0.004562127	-0.011828432	0.042991921	-0.053628472
0.475	0.000673671	-0.016825063	-0.013224516	0.005757511	-0.005498786	-0.013232187	-0.005522357	-0.011132178	0.043246836	-0.074422426
0.48	-0.001556414	-0.017388704	-0.013097865	0.003358688	-0.004475405	-0.01456622	-0.006345411	-0.010296674	0.042227179	-0.064566332
0.485	-0.004653754	-0.018375075	-0.016137488	-0.000639349	-0.003196179	-0.015766849	-0.008265869	-0.009321919	0.042099722	-0.055792005
0.49	-0.007751095	-0.019643267	-0.01651744	-0.002238564	-0.001661107	-0.015900252	-0.010049153	-0.008068662	0.041334979	-0.042209827
0.495	-0.011096223	-0.020770549	-0.020063666	-0.006769673	1.88712E-06	-0.015900252	-0.011832436	-0.006954656	0.04171735	-0.061200837
0.5	-0.013697989	-0.02189783	-0.018923808	-0.009435032	0.001792804	-0.015766849	-0.01265549	-0.006119151	0.041080065	-0.062883585
0.505	-0.016299755	-0.022743291	-0.022216732	-0.013966141	0.003327876	-0.016033656	-0.014164422	-0.00584065	0.041589893	-0.064085547
0.51	-0.017910372	-0.024011483	-0.021076874	-0.016364963	0.004479179	-0.016033656	-0.0148503	-0.005701399	0.040825151	-0.055431416
0.515	-0.019644883	-0.025138764	-0.025256355	-0.020896073	0.005118793	-0.015900252	-0.015536178	-0.005701399	0.040952608	-0.048460033
0.52	-0.020883819	-0.026125136	-0.025383006	-0.022628556	0.00550256	-0.015766849	-0.016084881	-0.00584065	0.040060408	-0.047498463
0.525	-0.022990011	-0.026547866	-0.028929232	-0.026493325	0.005246715	-0.015633446	-0.017319461	-0.006536903	0.040697693	-0.062522996
0.53	-0.025096202	-0.027111507	-0.027789373	-0.026893129	0.00499087	-0.015099833	-0.018965569	-0.00765091	0.039678037	-0.082715968
0.535	-0.027697968	-0.026829687	-0.03146225	-0.028892148	0.004735025	-0.014833026	-0.022120609	-0.008904166	0.039678037	-0.12045759
0.54	-0.029556373	-0.026125136	-0.029689137	-0.027292933	0.004095411	-0.014699623	-0.023903892	-0.00960042	0.039295665	-0.12730878
0.545	-0.031538671	-0.024575124	-0.033108712	-0.027826004	0.002816185	-0.014699623	-0.025001297	-0.009739671	0.040570236	-0.13812645
0.55	-0.032777607	-0.023306932	-0.032348807	-0.025293914	0.001792804	-0.014299413	-0.025961526	-0.009182668	0.040697693	-0.13704468
0.555	-0.034388224	-0.02203874	-0.037034891	-0.025293914	0.000769423	-0.014032607	-0.026510229	-0.008625665	0.040442779	-0.10627444
0.56	-0.035379373	-0.021193279	-0.034755174	-0.022761823	-0.000253958	-0.01336559	-0.02555	-0.007929411	0.037511266	-0.10687542
0.565	-0.037113884	-0.019784177	-0.039821212	-0.023694699	-0.001149417	-0.01296538	-0.026235878	-0.007093906	0.035344495	-0.14449685
0.57	-0.038600607	-0.018234165	-0.03956791	-0.020762805	-0.00178903	-0.012164961	-0.026510229	-0.0059799	0.033432638	-0.14954509
0.575	-0.04107848	-0.015838692	-0.044507296	-0.020096465	-0.00230072	-0.011764751	-0.026235878	-0.004865894	0.033560096	-0.14497763
0.58	-0.042812991	-0.013161398	-0.044633947	-0.016764767	-0.002684488	-0.010697525	-0.024864121	-0.003891139	0.033305181	-0.11168327
0.585	-0.044919182	-0.010484105	-0.050079937	-0.016498231	-0.002940334	-0.009496896	-0.024315419	-0.002777133	0.034069924	-0.051825528
0.59	-0.045910331	-0.008229542	-0.047293616	-0.013299801	-0.002940334	-0.008563073	-0.022943662	-0.001384625	0.033942467	-0.016968612
0.595	-0.047397055	-0.004988608	-0.052359654	-0.013699605	-0.003068256	-0.00842967	-0.022257784	0.000147133	0.033687553	0.005267697
0.6	-0.048635991	-0.001465853	-0.051346446	-0.011167515	-0.002812411	-0.00722904	-0.020748852	0.001678891	0.03203061	0.006830248
0.605	-0.050866076	0.002620542	-0.058058946	-0.013566337	-0.001277339	-0.005628201	-0.018554042	0.002653647	0.031010953	0.005267697
0.61	-0.0523528	0.006425117	-0.057045738	-0.01276673	0.001792804	-0.003226942	-0.016084881	0.002932148	0.030628582	0.027143417
0.615	-0.054458991	0.010088782	-0.064011539	-0.015698624	0.006014251	-0.000425474	-0.015261827	0.002792897	0.031775696	0.042408342
0.62	-0.055821821	0.013470627	-0.063758237	-0.016098428	0.011514924	0.003710027	-0.014164422	0.00321065	0.03381501	0.027263613
0.625	-0.057680226	0.016852471	-0.069077576	-0.021029341	0.018038979	0.008245738	-0.014027246	0.004463906	0.037383809	0.040004417
0.63	-0.058671375	0.018825214	-0.06679786	-0.020496269	0.024179265	0.013181659	-0.013752895	0.006831169	0.040315322	0.036398529
0.635	-0.060034204	0.020797956	-0.072497152	-0.023561431	0.028528635	0.01811758	-0.012518314	0.009755435	0.03955058	0.024018314
0.64	-0.06090146	0.021502507	-0.068444322	-0.023428163	0.030447474	0.023186904	-0.009911977	0.012958203	0.037001437	-0.003386434
0.645	-0.062883758	0.021925238	-0.074776868	-0.02556045	0.030063706	0.027322405	-0.009911977	0.016300221	0.035217038	0.01933066
0.65	-0.064494375	0.021361597	-0.072623802	-0.021295876	0.028656557	0.031591309	-0.010323504	0.01992074	0.034579752	0.041687165
0.655	-0.066600566	0.020234316	-0.075156821	-0.023161627	0.026226027	0.035059794	-0.011283733	0.024376765	0.031393325	0.071856427
0.66	-0.067591715	0.018684304	-0.070470737	-0.019963197	0.023155884	0.037060843	-0.011283733	0.029250541	0.028461811	0.047576782
0.665	-0.06945012	0.019107034	-0.074650217	-0.019563393	0.020597431	0.038128069	-0.010186328	0.033428064	0.025912669	0.030508912
0.67	-0.071432418	0.019388855	-0.068317671	-0.015698624	0.019190282	0.040929538	-0.008677396	0.037048583	0.024765555	-0.050262977
0.675	-0.075025333	0.018966124	-0.073257057	-0.017697643	0.018038979	0.045465249	-0.00950045	0.040808354	0.021196756	-0.029348827
0.68	-0.078618248	0.016570651	-0.073130406	-0.012899998	0.016120139	0.050534573	-0.009911977	0.04554288	0.020686928	-0.065888491
0.685	-0.082954525	0.014597908	-0.077816491	-0.01596516	0.013305841	0.053736251	-0.010735031	0.051391411	0.020049642	-0.059037304
0.69	-0.08654744	0.012625166	-0.071990548	-0.015831892	0.010875311	0.055470493	-0.009774801	0.0584932	0.020941842	-0.057835341
0.695	-0.09063593	0.011216064	-0.078576396	-0.019829929	0.009212317	0.056404316	-0.007991518	0.065455738	0.019029985	-0.021896659
0.7	-0.093485483	0.00867968	-0.07503017	-0.016498231	0.008572704	0.057604946	-0.006894113	0.072000523	0.021324213	-0.075624388
0.705	-0.09645893	0.006002387	-0.083769084	-0.017431107	0.009212317	0.058005155	-0.007854343	0.077849055	0.021324213	-0.019372537
0.71	-0.098441228	0.003466004	-0.085668848	-0.013033265	0.011387002	0.058005155	-0.006894113	0.083558336	0.02323607	-0.074422426
0.715	-0.10129078	0.003184183	-0.094154461	-0.017031303	0.014457145	0.057338139	-0.005659532	0.088710614	0.020432014	-0.0205745
0.72	-0.10339697	0.004170555	-0.090988187	-0.015032284	0.017527288	0.056937929	-0.005385181	0.092888137	0.021961499	-0.03247393
0.725	-0.10612263	0.007129668	-0.096307526	-0.021562412	0.019318205	0.056270913	-0.005933884	0.096787158	0.020814385	-0.015165668
0.73	-0.10760936	0.008820591	-0.093774508	-0.020229733	0.020341586	0.056937929	-0.005933884	0.10207869	0.023745898	-0.068893398
0.735	-0.10946776	0.009666052	-0.10086696	-0.025427182	0.021620812	0.058805575	-0.006619762	0.10890197	0.019667271	-0.029829612
0.74	-0.10946776	0.009102411	-0.097320734	-0.026360057	0.023283807	0.060139608	-0.007031289	0.11670002	0.021706585	-0.13440036
0.745	-0.10847661	0.00853877	-0.10150021	-0.032090578	0.02443511	0.058405365	-0.00730564	0.12394106	0.020432014	-0.08007165
0.75	-0.10463591	0.00825695	-0.093267904	-0.02809254	0.025586414	0.056804526	-0.008951748	0.12978959	0.025785212	-0.081634202
0.755	-0.10042353	0.010088782	-0.092507999	-0.035422276	0.025970182	0.05533709	-0.012106787	0.13494187	0.024893012	0.040725595
0.76	-0.095963355	0.011497884	-0.083515782	-0.035289008	0.026226027	0.052802428	-0.015810529	0.1405119	0.030246211	0.058274249
0.765	-0.094228845	0.013470627	-0.080982764	-0.042485475	0.026609795	0.04880033	-0.018828393	0.14691743	0.026549955	0.15479185
0.77	-0.093113802	0.014175178	-0.069330878	-0.038620706	0.026993563	0.045732055	-0.020611677	0.15387997	0.032285524	0.11416551
0.775	-0.092122653	0.014456998	-0.065911303	-0.040619724	0.02635395	0.041196344	-0.023629541	0.15958925	0.033050267	0.22787118
0.78	-0.088034163	0.015302459	-0.054892672	-0.035022472	0.025074723	0.035193197	-0.028293512	0.16432378	0.03865838	0.1820764
0.785	-0.082830631	0.019529765	-0.055145974	-0.038753974	0.024179265	0.028256228	-0.031448552	0.1687798	0.031010953	0.25179023
0.79	-0.076388163	0.023897981	-0.049953286	-0.030624631	0.024307188	0.023320307	-0.035015118	0.17240032	0.035217038	0.22546725
0.795	-0.071927992	0.028125286	-0.059452106	-0.033689793	0.024179265	0.01731716	-0.041050846	0.17490683	0.033050267	0.26861771
0.8	-0.068458971	0.032916232	-0.055652578	-0.027559468	0.023027961	0.012514643	-0.048595506	0.17462833	0.042864464	0.14950321
0.805	-0.067591715	0.039961742	-0.055399276	-0.032357114	0.020213663	0.0107804	-0.055042761	0.17031156	0.045668521	0.18099463
0.81	-0.067343928	0.04587997	-0.051599748	-0.023294895	0.017399365	0.013181659	-0.060804138	0.16432378	0.061218288	0.069692894
0.815	-0.068954545	0.051234557	-0.056919087	-0.022628556	0.014585067	0.014649095	-0.064233529	0.15805749	0.060198631	0.081592324
0.82	-0.068830652	0.055743683	-0.049066729	-0.012899998	0.011514924	0.01731716	-0.066016812	0.15081645	0.069375542	-0.028868042
0.825	-0.067839503	0.058984617	-0.053626163	-0.014099409	0.008188936	0.020518839	-0.067114217	0.1421829	0.070777571	-0.006631733
0.83	-0.064866056	0.057011874	-0.053372861	-0.005570262	0.006909709	0.024921146	-0.067800095	0.1320176	0.088749023	-0.019252341
0.835	-0.063131545	0.050670916	-0.058565549	-0.019296858	0.007549323	0.027989421	-0.064096353	0.12087754	0.08887648	0.044692071
0.84	-0.06090146	0.040666293	-0.051219795	-0.016231695	0.008956472	0.031057696	-0.061215665	0.10890197	0.10072999	-0.050503369
0.845	-0.05953863	0.032775322	-0.049573333	-0.024627574	0.010235698	0.03039068	-0.058060625	0.095673152	0.10149473	-0.00158349
0.85	-0.056936864	0.027702556	-0.042860834	-0.028892148	0.010619466	0.027856018	-0.053533829	0.082583581	0.11819161	-0.050262977
0.855	-0.05681297	0.025166172	-0.03690824	-0.041685868	0.009340239	0.021986274	-0.044891764	0.068797756	0.11143639	-0.043892575
0.86	-0.057060757	0.021361597	-0.025383006	-0.033823061	0.008444781	0.014115482	-0.039267563	0.056822191	0.11424044	-0.077667725
0.865	-0.057928013	0.013893357	-0.019937016	-0.042485475	0.009212317	0.006378093	-0.031860079	0.047074638	0.1027693	-0.019973518
0.87	-0.055326247	0.001493261	-0.010438196	-0.025160646	0.011259079	0.002375995	-0.028293512	0.038580342	0.11143639	-0.034757659
0.875	-0.052848374	-0.010484105	-0.017530648	-0.018097446	0.012794151	0.001442172	-0.031585727	0.030364547	0.10289676	-0.022738033
0.88	-0.050618289	-0.021193279	-0.02057027	-0.001705493	0.013305841	0.003710027	-0.035838172	0.021591749	0.11360316	-0.082355379
0.885	-0.051981119	-0.0297888	-0.02057027	-0.005836798	0.011387002	0.002509398	-0.030899849	0.012818952	0.10786759	-0.042330023
0.89	-0.051361651	-0.040075244	-0.009298337	0.007623262	0.006781787	-0.004427572	-0.030351147	0.005717163	0.11933873	0.008873585
0.895	-0.048759885	-0.052616251	-0.013857771	0.006823654	-0.001149417	-0.012831977	-0.035426645	-0.000966873	0.1063381	0.035917744
0.9	-0.041821842	-0.064029976	-0.013984422	0.015486069	-0.011127382	-0.01456622	-0.043794359	-0.00584065	0.11283842	0.060557978
0.905	-0.036246629	-0.070370934	-0.017277346	0.002958885	-0.022512497	-0.011631348	-0.048321155	-0.008904166	0.10391642	0.090366651
0.91	-0.03116699	-0.073893689	-0.023863194	0.015885873	-0.03287423	-0.008563073	-0.054905586	-0.010853677	0.11844653	0.091448418
0.915	-0.029556373	-0.072907318	-0.026142911	-0.000106277	-0.04016582	-0.006562024	-0.058197801	-0.016423707	0.10888725	0.069332305
0.92	-0.027574075	-0.071075485	-0.02196343	-0.001305689	-0.04451519	-0.002826733	-0.062587421	-0.027006765	0.11589739	0.06692838
0.925	-0.027821862	-0.071216395	-0.021203525	-0.011034247	-0.04745741	0.000775156	-0.065056583	-0.039121581	0.098180848	0.027143417
0.93	-0.02571567	-0.072766407	-0.012717913	-0.004903923	-0.050015863	-0.000158667	-0.062038719	-0.047615877	0.10926962	0.089164689
0.935	-0.021998862	-0.074034599	-0.004105649	-0.018630518	-0.052702238	-0.004560975	-0.046949399	-0.050679393	0.10429879	0.11861277
0.94	-0.011963478	-0.075443701	0.008939397	-0.007169477	-0.053469774	-0.00842967	-0.035838172	-0.04998314	0.11959364	0.14505595
0.945	-0.000193584	-0.074175509	0.026543876	-0.02169568	-0.052958083	-0.012565171	-0.023218014	-0.048729883	0.10429879	0.044692071
0.95	0.012567459	-0.072625497	0.039462271	-0.011967122	-0.052958083	-0.018168108	-0.009911977	-0.045109363	0.1125835	0.064163866
0.955	0.019133821	-0.072907318	0.037182554	-0.021162608	-0.052446393	-0.020969576	0.002845357	-0.038286076	0.097925934	-0.004828789
0.96	0.023965673	-0.075443701	0.049467694	-0.011567318	-0.04937625	-0.021636593	0.010801544	-0.026589012	0.099582877	0.063082099
0.965	0.027186907	-0.07488006	0.059726419	-0.025427182	-0.046689874	-0.022170206	0.027536972	-0.013917194	0.070395199	0.006830248
0.97	0.035363886	-0.068116371	0.061879485	-0.023561431	-0.045282725	-0.020435963	0.039334076	-0.003055635	0.07166977	0.045413249
0.975	0.043540865	-0.053038981	0.079230663	-0.039153777	-0.045282725	-0.014699623	0.044958277	0.002653647	0.049874605	-0.055792005
0.98	0.05394793	-0.035707028	0.084170049	-0.027559468	-0.043491809	-0.012164961	0.054834923	0.003071399	0.054717975	-0.001703687
0.985	0.062992164	-0.02203874	0.07340472	-0.04408469	-0.036328141	-0.01336559	0.077606079	0.000147133	0.035981781	-0.11216405
0.99	0.076124889	-0.010625015	0.066058966	-0.026360057	-0.023791723	-0.011764751	0.093655628	-0.001245375	0.040825151	-0.049541799
0.995	0.087275315	0.002479632	0.062766042	-0.029291951	-0.008313084	-0.005628201	0.10490403	-0.000270619	0.0183927	-0.076465762
1	0.096195656	0.015161549	0.071378305	-0.020629537	0.008572704	-0.001225893	0.11258587	0.001818142	0.025530298	0.082914483
1.005	0.095452294	0.022770699	0.07619104	-0.035955347	0.023667574	0.000108139	0.11862159	-0.000688372	0.003480218	0.066567791
