time    PosT    PosL    PosV    accT    accL    accV
0.000    0.000000000000000000    0.000000000000000000    0.000000000000000000    -0.000100474460044236    0.000000000000000000    0.000000000000000000
0.005    -0.000000000771712411    0.000000000000000000    0.000000000000000000    -0.000100474460044236    0.000000000000000000    0.000000000000000000
0.010    -0.000000004055286322    0.000000000000000000    0.000000000000000000    -0.000095954344934825    0.000000000000000000    0.000000000000000000
0.015    -0.000000009737718857    0.000000000000000000    0.000000000000000000    -0.000076060575418162    0.000000000000000000    0.000000000000000000
0.020    -0.000000017321665778    0.000000000000000000    0.000000000000000000    -0.000056968290994420    0.000000000000000000    0.000000000000000000
0.025    -0.000000026329819973    0.000000000000000000    0.000000000000000000    -0.000040087527261431    0.000000000000000000    0.000000000000000000
0.030    -0.000000036340162350    0.000000000000000000    0.000000000000000000    -0.000025451525212347    0.000000000000000000    0.000000000000000000
0.035    -0.000000046986792857    0.000000000000000000    0.000000000000000000    -0.000012946262539107    0.000000000000000000    0.000000000000000000
0.040    -0.000000057957079928    0.000000000000000000    0.000000000000000000    -0.000002428764856002    0.000000000000000000    0.000000000000000000
0.045    -0.000000068988086120    0.000000000000000000    0.000000000000000000    0.000006256840252044    0.000000000000000000    0.000000000000000000
0.050    -0.000000079862671306    0.000000000000000000    0.000000000000000000    0.000013273343180346    0.000000000000000000    0.000000000000000000
0.055    -0.000000090405422912    0.000000000000000000    0.000000000000000000    0.000018786082258224    0.000000000000000000    0.000000000000000000
0.060    -0.000000100478522462    0.000000000000000000    0.000000000000000000    0.000022959360669757    0.000000000000000000    0.000000000000000000
0.065    -0.000000109977637995    0.000000000000000000    0.000000000000000000    0.000025953522091531    0.000000000000000000    0.000000000000000000
0.070    -0.000000118827915476    0.000000000000000000    0.000000000000000000    0.000027922618718700    0.000000000000000000    0.000000000000000000
0.075    -0.000000126980127489    0.000000000000000000    0.000000000000000000    0.000029012610738897    0.000000000000000000    0.000000000000000000
0.080    -0.000000134407024233    0.000000000000000000    0.000000000000000000    0.000029360037584040    0.000000000000000000    0.000000000000000000
0.085    -0.000000141099920038    0.000000000000000000    0.000000000000000000    0.000029091103031176    0.000000000000000000    0.000000000000000000
0.090    -0.000000147065538267    0.000000000000000000    0.000000000000000000    0.000028321118675928    0.000000000000000000    0.000000000000000000
0.095    -0.000000152323128529    0.000000000000000000    0.000000000000000000    0.000027154253329688    0.000000000000000000    0.000000000000000000
0.100    -0.000000156901862458    0.000000000000000000    0.000000000000000000    0.000025683539343017    0.000000000000000000    0.000000000000000000
0.105    -0.000000160838507903    0.000000000000000000    0.000000000000000000    0.000023991090598043    0.000000000000000000    0.000000000000000000
0.110    -0.000000164175376083    0.000000000000000000    0.000000000000000000    0.000022148490826069    0.000000000000000000    0.000000000000000000
0.115    -0.000000166958531993    0.000000000000000000    0.000000000000000000    0.000020217314895181    0.000000000000000000    0.000000000000000000
0.120    -0.000000169236255030    0.000000000000000000    0.000000000000000000    0.000018249749692778    0.000000000000000000    0.000000000000000000
0.125    -0.000000171057734325    0.000000000000000000    0.000000000000000000    0.000016289285133716    0.000000000000000000    0.000000000000000000
0.130    -0.000000172471981492    0.000000000000000000    0.000000000000000000    0.000014371449599068    0.000000000000000000    0.000000000000000000
0.135    -0.000000173526942418    0.000000000000000000    0.000000000000000000    0.000012524567713098    0.000000000000000000    0.000000000000000000
0.140    -0.000000174268789152    0.000000000000000000    0.000000000000000000    0.000010770521760263    0.000000000000000000    0.000000000000000000
0.145    -0.000000174741372842    0.000000000000000000    0.000000000000000000    0.000009125501210854    0.000000000000000000    0.000000000000000000
0.150    -0.000000174985819002    0.000000000000000000    0.000000000000000000    0.000007600727740691    0.000000000000000000    0.000000000000000000
0.155    -0.000000175040246968    0.000000000000000000    0.000000000000000000    0.000006203145794586    0.000000000000000000    0.000000000000000000
0.160    -0.000000174939596289    0.000000000000000000    0.000000000000000000    0.000004936071143792    0.000000000000000000    0.000000000000000000
0.165    -0.000000174715543831    0.000000000000000000    0.000000000000000000    -0.000081659845701944    0.000000000000000000    0.000000000000000000
0.170    -0.000000176532987516    0.000000000000000000    0.000000000000000000    -0.000275372091762788    0.000000000000000000    0.000000000000000000
0.175    -0.000000185234733496    0.000000000000000000    0.000000000000000000    -0.000263741358181953    0.000000000000000000    0.000000000000000000
0.180    -0.000000200530013429    0.000000000000000000    0.000000000000000000    -0.000209429827408341    0.000000000000000000    0.000000000000000000
0.185    -0.000000221061039048    0.000000000000000000    0.000000000000000000    -0.000157225329856738    0.000000000000000000    0.000000000000000000
0.190    -0.000000245522697914    0.000000000000000000    0.000000000000000000    -0.000111039211243086    0.000000000000000000    0.000000000000000000
0.195    -0.000000272760337060    0.000000000000000000    0.000000000000000000    -0.000070971663847579    0.000000000000000000    0.000000000000000000
0.200    -0.000000301772267803    0.000000000000000000    0.000000000000000000    -0.000036715445458837    0.000000000000000000    0.000000000000000000
0.205    -0.000000331702084682    0.000000000000000000    0.000000000000000000    -0.000007883220131574    0.000000000000000000    0.000000000000000000
0.210    -0.000000361828982064    0.000000000000000000    0.000000000000000000    0.000015948162469821    0.000000000000000000    0.000000000000000000
0.215    -0.000000391557175385    0.000000000000000000    0.000000000000000000    0.000035221243300960    0.000000000000000000    0.000000000000000000
0.220    -0.000000420404837623    0.000000000000000000    0.000000000000000000    -0.000035073680683552    0.000000000000000000    0.000000000000000000
0.225    -0.000000450129341878    0.000000000000000000    0.000000000000000000    -0.000216274423712522    0.000000000000000000    0.000000000000000000
0.230    -0.000000485260706726    0.000000000000000000    0.000000000000000000    -0.000195480519015320    0.000000000000000000    0.000000000000000000
0.235    -0.000000525279084549    0.000000000000000000    0.000000000000000000    -0.000134928373137661    0.000000000000000000    0.000000000000000000
0.240    -0.000000568670671701    0.000000000000000000    0.000000000000000000    -0.000079000781751791    0.000000000000000000    0.000000000000000000
0.245    -0.000000614037278397    0.000000000000000000    0.000000000000000000    -0.000031228811999340    0.000000000000000000    0.000000000000000000
0.250    -0.000000660184605392    0.000000000000000000    0.000000000000000000    0.000008640035279457    0.000000000000000000    0.000000000000000000
0.255    -0.000000706115931506    0.000000000000000000    0.000000000000000000    -0.000044223332281203    0.000000000000000000    0.000000000000000000
0.260    -0.000000753152840927    0.000000000000000000    0.000000000000000000    -0.000210923879739800    0.000000000000000000    0.000000000000000000
0.265    -0.000000805462847341    0.000000000000000000    0.000000000000000000    -0.000178312460536177    0.000000000000000000    0.000000000000000000
0.270    -0.000000862230665268    0.000000000000000000    0.000000000000000000    -0.000108370526075451    0.000000000000000000    0.000000000000000000
0.275    -0.000000921707746348    0.000000000000000000    0.000000000000000000    -0.000045225724728191    0.000000000000000000    0.000000000000000000
0.280    -0.000000982315470546    0.000000000000000000    0.000000000000000000    -0.000077618251945068    0.000000000000000000    0.000000000000000000
0.285    -0.000001044863651042    0.000000000000000000    0.000000000000000000    -0.000226838900989669    0.000000000000000000    0.000000000000000000
0.290    -0.000001113082804063    0.000000000000000000    0.000000000000000000    -0.000179563162593420    0.000000000000000000    0.000000000000000000
0.295    -0.000001185791036149    0.000000000000000000    0.000000000000000000    -0.000183010114205720    0.000000000000000000    0.000000000000000000
0.300    -0.000001263074521090    0.000000000000000000    0.000000000000000000    -0.000302859042168812    0.000000000000000000    0.000000000000000000
0.305    -0.000001347929482085    0.000000000000000000    0.000000000000000000    -0.000229690218283514    0.000000000000000000    0.000000000000000000
