LNEC Test File eXtractor

File: rinaldi.tgt

Created in: 2025-07-09 15:56:32.143795

Number of channels: 6

Name:	DispT	DispL	DispV	AccT	AccL	AccV
Type:	Displacement	Displacement	Displacement	Acceleration	Acceleration	Acceleration
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	3001	3001	3001	3001	3001	3001
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	15.0	15.0	15.0	15.0	15.0	15.0
Data:
DispT	DispL	DispV	AccT	AccL	AccV
2.8097619180583804e-06	2.91433992418503e-07	0.0	-8.758544921899093e-05	1.7700195312715884e-05	0.0
2.8097619180583804e-06	2.91433992418503e-07	0.0	-8.758544921899093e-05	1.7700195312715884e-05	0.0
2.8097619180583804e-06	2.7184925286593045e-05	0.0	-0.47205566406250027	2.540038452148438	0.0
-1.3477602629671028e-05	8.097190787494212e-05	0.0	0.06449981689453102	1.8099530029296877	0.0
-1.3477602629671028e-05	0.0001885458730516403	0.0	0.4260583496093748	1.2700280761718754	0.0
-1.3477602629671028e-05	0.000323013329522513	0.0	0.7769250488281247	0.6569854736328127	0.0
2.8097619180583804e-06	0.0004574807859933857	0.0	1.0200006103515622	0.09305175781250022	0.0
5.1671855561246605e-05	0.0006188417337584329	0.0	1.0800057983398437	-0.3070492553710935	0.0
0.00011682131375216425	0.0007802026815234801	0.0	0.9229013061523436	-0.4650161743164061	0.0
0.0002145455010385407	0.0009146701379943528	0.0	0.5639611816406248	-0.3779843139648435	0.0
0.0003285570528726465	0.0010491375944652254	0.0	0.09635711669921852	-0.1219360351562498	0.0
0.000426281240159023	0.0011836050509360983	0.0	-0.35793670654296905	0.17599121093750023	0.0
0.0005240054274453995	0.001318072507406971	0.0	-0.6830557250976566	0.3819757080078128	0.0
0.0006217296147317759	0.0014525399638778435	0.0	-0.8120123291015628	0.41498779296875027	0.0
0.0006868790729226935	0.0016139009116428909	0.0	-0.7458975219726566	0.27202636718750023	0.0
0.0007357411665658818	0.0017752618594079382	0.0	-0.5519171142578128	0.026618347167968966	0.0
0.0007683158956613407	0.0019097293158788107	0.0	-0.3289160156250003	-0.21101409912109356	0.0
0.00078460326020907	0.0020710902636438583	0.0	-0.1681021118164065	-0.340061340332031	0.0
0.0008171779893045288	0.002205557720114731	0.0	-0.12206176757812524	-0.3160525512695311	0.0
0.0008334653538522582	0.002366918667879778	0.0	-0.1899221801757815	-0.15999542236328104	0.0
0.0008497527183999877	0.002501386124350651	0.0	-0.3339346313476565	0.04939941406250022	0.0
0.0008497527183999877	0.0026358535808215233	0.0	-0.49605773925781277	0.21405059814453148	0.0
0.0008334653538522582	0.002770321037292396	0.0	-0.6309057617187503	0.2560659790039065	0.0
