LNEC Test File eXtractor

File: erzikan.tgt

Created in: 2025-06-26 09:16:24.570651

Number of channels: 6

Name:	DispT	DispL	DispV	AccT	AccL	AccV
Type:	Displacement	Displacement	Displacement	Acceleration	Acceleration	Acceleration
Unit:	mm	mm	mm	g	g	g
No. of Samples:	4260	4260	4260	4260	4260	4260
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	21.295	21.295	21.295	21.295	21.295	21.295
Data:
DispT	DispL	DispV	AccT	AccL	AccV
0.0007848707688344153	0.0013195731589480337	0.0	0.00030412861784158825	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.00030412861784158825	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.00030412861784158825	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.00031567386671288986	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.00031567386671288986	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.00031567386671288986	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.00014170159227889386	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.00015540963035923984	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.00018282570651993182	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.00019653374460027782	0.0
0.0007848707688344153	0.0013195731589480337	0.0	0.0003272191155841915	0.0002239498207609698	0.0
0.00879830860910541	0.0013195731589480337	0.0	0.00031567386671288986	0.0002102417826806238	0.0
0.00879830860910541	0.0013195731589480337	0.0	0.00030412861784158825	0.0002102417826806238	0.0
