LNEC Test File eXtractor

File: elcentro.tgt

Created in: 2025-07-09 11:45:36.257883

Number of channels: 6

Name:	DispT	DispL	DispV	AccT	AccL	AccV
Type:	Displacement	Displacement	Displacement	Acceleration	Acceleration	Acceleration
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	6000	6000	6000	6000	6000	6000
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	29.995	29.995	29.995	29.995	29.995	29.995
Data:
DispT	DispL	DispV	AccT	AccL	AccV
-1.1355690192742667e-07	1.6104149299197854e-06	0.0	-0.06281066894531248	-0.21099945068359363	0.0
-1.1355690192742667e-07	-3.24152832264374e-06	0.0	-0.07267211914062499	-0.2559884643554686	0.0
-3.439752037425425e-06	-1.2945414827770793e-05	0.0	-0.05921630859374999	-0.24402709960937488	0.0
-6.765947172923423e-06	-2.7501244585461367e-05	0.0	-0.032212524414062485	-0.21498657226562487	0.0
-1.3418337443919418e-05	-4.690901759571547e-05	0.0	0.005205688476562513	-0.16297546386718734	0.0
-1.6744532579417417e-05	-7.11687338585331e-05	0.0	0.047416381835937514	-0.08251892089843733	0.0
-2.0070727714915416e-05	-9.542845012135072e-05	0.0	0.07589477539062502	-0.015987548828124844	0.0
-2.0070727714915416e-05	-0.00012454010963673187	0.0	0.07856750488281251	-0.0075372314453123436	0.0
-2.0070727714915416e-05	-0.00015365176915211305	0.0	0.06760009765625001	-0.035625610351562344	0.0
-2.0070727714915416e-05	-0.00017791148541493066	0.0	0.06317626953125002	-0.04770599365234359	0.0
-1.6744532579417417e-05	-0.0002070231449303118	0.0	0.06750793457031251	-0.0358041381835936	0.0
-1.0092142308421421e-05	-0.0002409867476982565	0.0	0.06944335937500001	-0.028901062011718593	0.0
-3.439752037425425e-06	-0.0002700984072136377	0.0	0.06575683593750002	-0.03610168457031234	0.0
6.538833369068569e-06	-0.00030406200998158236	0.0	0.06299194335937501	-0.04062438964843734	0.0
1.651741877556256e-05	-0.0003331736694969635	0.0	0.06354492187500001	-0.036518249511718594	0.0
2.649600418205656e-05	-0.0003671372722649082	0.0	0.06354492187500001	-0.033899841308593595	0.0
3.980078472404855e-05	-0.00040110087503285286	0.0	0.06151733398437502	-0.036815795898437344	0.0
5.643176040153854e-05	-0.00043991642105336106	0.0	0.06022705078125001	-0.038422546386718597	0.0
7.306273607902853e-05	-0.00047388002382130575	0.0	0.06031921386718751	-0.03669677734374985	0.0
8.96937117565185e-05	-0.000512695569841814	0.0	0.06041137695312501	-0.03550659179687484	0.0
0.0001096508825695065	-0.0005515111158623222	0.0	0.06013488769531251	-0.035982666015624845	0.0
0.0001296080533824945	-0.0005903266618828304	0.0	0.06022705078125001	-0.035982666015624845	0.0
0.00015289141933098047	-0.0006291422079033385	0.0	0.06078002929687502	-0.035090026855468595	0.0
0.00017617478527946645	-0.0006728096971764103	0.0	0.061333007812500014	-0.03431640624999984	0.0
0.00020278434636345044	-0.0007116252431969185	0.0	0.06160949707031252	-0.03431640624999984	0.0
0.00022939390744743443	-0.0007552927324699902	0.0	0.06170166015625002	-0.03401885986328109	0.0
0.00025600346853141845	-0.0007989602217430619	0.0	0.06188598632812501	-0.03378082275390609	0.0
0.00028926541988639836	-0.0008426277110161336	0.0	0.06170166015625002	-0.033602294921874845	0.0
