time    PosT    PosL    PosV    accT    accL    accV
0.000    0.000000000000000000    0.000000000000000000    0.000000000000000000    0.143528969701524206    -0.398009870693532608    0.000000000000000000
0.005    0.000000857731554263    -0.000002320656922626    0.000000000000000000    0.143528969701524206    -0.398009870693532608    0.000000000000000000
0.010    0.000005303687351064    -0.000014591560612591    0.000000000000000000    0.214795396445241843    -0.625835630970707268    0.000000000000000000
0.015    0.000015119528058995    -0.000042508355076823    0.000000000000000000    0.177476242831756115    -0.563518149343763097    0.000000000000000000
0.020    0.000029372274837721    -0.000084513103274649    0.000000000000000000    0.054856291002616360    -0.249942721846958121    0.000000000000000000
0.025    0.000044996428891512    -0.000132766419518649    0.000000000000000000    -0.090612435096378410    0.157326429811857266    0.000000000000000000
0.030    0.000058355272067894    -0.000177086575017353    0.000000000000000000    -0.194468581432680365    0.478419292666267149    0.000000000000000000
0.035    0.000066852400708459    -0.000209446248199400    0.000000000000000000    -0.218481703960629658    0.595173949142913994    0.000000000000000000
0.040    0.000069887486750008    -0.000226926572652875    0.000000000000000000    -0.163874633601699266    0.493772749481210971    0.000000000000000000
0.045    0.000068825706951514    -0.000232062578369319    0.000000000000000000    -0.066578797863708447    0.256269219442091800    0.000000000000000000
0.050    0.000066099457206428    -0.000230791853599710    0.000000000000000000    0.024052163377550846    0.012498169406929783    0.000000000000000000
0.055    0.000063974511545781    -0.000229208674594929    0.000000000000000000    0.070887927996975644    -0.126647978601685696    0.000000000000000000
0.060    0.000063621764085058    -0.000230791695055189    0.000000000000000000    0.062203596488251842    -0.119658221407578813    0.000000000000000000
0.065    0.000064824106536541    -0.000235366171050639    0.000000000000000000    0.016581900338206869    -0.003337168237640140    0.000000000000000000
0.070    0.000066440996496480    -0.000240024076252030    0.000000000000000000    -0.032331241799699102    0.134857638153475956    0.000000000000000000
0.075    0.000067249605411425    -0.000241310540499585    0.000000000000000000    -0.054181161416807802    0.209514592779954711    0.000000000000000000
0.080    0.000066703685290951    -0.000237359139927640    0.000000000000000000    -0.037455966064199597    0.179704031610955106    0.000000000000000000
0.085    0.000065221366018872    -0.000228915138565421    0.000000000000000000    0.007353906052358448    0.067765494082894839    0.000000000000000000
0.090    0.000063922894398102    -0.000218776999851130    0.000000000000000000    0.055887557113128102    -0.064111446325145191    0.000000000000000000
0.095    0.000064021611705160    -0.000210241647294968    0.000000000000000000    0.082954776481949904    -0.147700927619915517    0.000000000000000000
0.100    0.000066194198424266    -0.000205398817929304    0.000000000000000000    0.077739248938114749    -0.146191669861169937    0.000000000000000000
0.105    0.000070310266366826    -0.000204210780310169    0.000000000000000000    0.046661563963275414    -0.073027040888787170    0.000000000000000000
0.110    0.000075592873408467    -0.000204848418713253    0.000000000000000000    0.010308333863141773    0.021565079964587116    0.000000000000000000
0.115    0.000081133188796687    -0.000204946930117223    0.000000000000000000    -0.009906386883670888    0.079399866927001933    0.000000000000000000
