time    PosT    PosL    PosV    accT    accL    accV
0.000    0.000000000000000000    0.000000000000000000    0.000000000000000000    -0.000494010894705375    -0.000702607246378414    0.000000000000000000
0.005    -0.000000003794340753    -0.000000005396503067    0.000000000000000000    -0.000494010894705375    -0.000702607246378414    0.000000000000000000
0.010    -0.000000019938953874    -0.000000028358187294    0.000000000000000000    -0.000471786479581487    -0.000670998560659290    0.000000000000000000
0.015    -0.000000047878228985    -0.000000068094835537    0.000000000000000000    -0.000373973175845768    -0.000531883539647627    0.000000000000000000
0.020    -0.000000085166833491    -0.000000121128572271    0.000000000000000000    -0.000280100598615798    0.000714348846191061    0.000000000000000000
0.025    -0.000000129457952963    -0.000000156303587850    0.000000000000000000    0.001000885391256200    0.003341492527008550    0.000000000000000000
0.030    -0.000000148726937654    -0.000000107941290255    0.000000000000000000    0.003774211172796997    0.004393625226324555    0.000000000000000000
0.035    -0.000000073640643024    0.000000050261637999    0.000000000000000000    0.004858260952265647    0.007385779383757110    0.000000000000000000
0.040    0.000000122902175412    0.000000393109050847    0.000000000000000000    0.008037259214872533    0.010229987207706438    0.000000000000000000
0.045    0.000000520376474220    0.000000991706143888    0.000000000000000000    0.011062932765897975    0.012423989699004703    0.000000000000000000
0.050    0.000001194424092175    0.000001900902979403    0.000000000000000000    0.013394162726712769    0.013999014750186105    0.000000000000000000
0.055    0.000002203325778298    0.000003160075183673    0.000000000000000000    0.015064157225217516    0.015031827444055859    0.000000000000000000
0.060    0.000003588831395052    0.000004795043074045    0.000000000000000000    0.017353113675210943    0.015599340228042255    0.000000000000000000
0.065    0.000005408164853685    0.000006819994470118    0.000000000000000000    0.020648779315199501    0.015773862741655216    0.000000000000000000
0.070    0.000007743717795199    0.000009239292434732    0.000000000000000000    0.021846378517069432    0.015622257432530763    0.000000000000000000
0.075    0.000010625430199640    0.000012049146835159    0.000000000000000000    0.023602989590268096    0.015205619555845429    0.000000000000000000
0.080    0.000014097217343837    0.000015239141724483    0.000000000000000000    0.023429532390785719    0.014579147668770302    0.000000000000000000
0.085    0.000018154742797804    0.000018793615305525    0.000000000000000000    0.025223271847836272    0.014904872866951330    0.000000000000000000
0.090    0.000022842850047967    0.000022720710708242    0.000000000000000000    0.025591175718944675    0.016509986297295678    0.000000000000000000
0.095    0.000028170736691103    0.000027060555768391    0.000000000000000000    0.023728026902958065    0.015364046893542187    0.000000000000000000
0.100    0.000034091824006813    0.000031784502000878    0.000000000000000000    0.024081388827607280    0.014730314983619470    0.000000000000000000
0.105    0.000040614946043214    0.000036876706107956    0.000000000000000000    0.024481356907248245    0.015503226957928948    0.000000000000000000
0.110    0.000047750102002296    0.000042356490888982    0.000000000000000000    0.025602993926706511    0.013688310020750860    0.000000000000000000
0.115    0.000055525332809545    0.000048178483420527    0.000000000000000000    0.027791839845551114    0.012536237031944748    0.000000000000000000
0.120    0.000063995359612933    0.000054313881877871    0.000000000000000000    0.027949012264927395    0.012924692852433561    0.000000000000000000
0.125    0.000073164111722945    0.000060772397656525    0.000000000000000000    0.029936961649189145    0.011955312217742561    0.000000000000000000
0.130    0.000083081287874186    0.000067529796240623    0.000000000000000000    0.031577009394217904    0.012033808580079138    0.000000000000000000
0.135    0.000093787889260282    0.000074588040039223    0.000000000000000000    0.033586898494339421    0.010783553250357306    0.000000000000000000
0.140    0.000105334163108737    0.000081915872669082    0.000000000000000000    0.037555747975463454    0.010649457604650622    0.000000000000000000
0.145    0.000117819330656579    0.000089509941739057    0.000000000000000000    0.041931657291320694    0.008137573083183304    0.000000000000000000
0.150    0.000131352789636704    0.000097307450136112    0.000000000000000000    0.046543132813606919    0.006513659671283510    0.000000000000000000
0.155    0.000146049826937168    0.000105267800024949    0.000000000000000000    0.049545200856845273    0.006627742474794038    0.000000000000000000
0.160    0.000161985494259054    0.000113393843475655    0.000000000000000000    0.055208779529403430    0.004439022078164671    0.000000000000000000
0.165    0.000179301381069175    0.000121630862478316    0.000000000000000000    0.058274302028110070    0.003154414658451893    0.000000000000000000
0.170    0.000198074125429999    0.000129946741847438    0.000000000000000000    0.062139426602174926    0.003611084796914760    0.000000000000000000
0.175    0.000218400355455877    0.000138352898336483    0.000000000000000000    0.064727455280606069    0.001760876131550728    0.000000000000000000
0.180    0.000240344771863771    0.000146803076728817    0.000000000000000000    0.066899893030690882    -0.000307683737404323    0.000000000000000000
0.185    0.000263961685597431    0.000155245563027716    0.000000000000000000    0.069184708429712374    -0.002045526890768644    0.000000000000000000
0.190    0.000289308217041835    0.000163636911154345    0.000000000000000000    0.068651662830723770    -0.002323054310501014    0.000000000000000000
0.195    0.000316371040057006    0.000171970182923212    0.000000000000000000    0.069316693350849209    -0.000888387030015562    0.000000000000000000
0.200    0.000345166780405949    0.000180281245016328    0.000000000000000000    0.067941205360608034    -0.001845568290456245    0.000000000000000000
0.205    0.000375661050888907    0.000188546167902183    0.000000000000000000    0.062664364270006559    -0.001998901883116166    0.000000000000000000
0.210    0.000407721930478615    0.000196761118240961    0.000000000000000000    0.057754587905656150    -0.000514983558124989    0.000000000000000000
0.215    0.000441226674765964    0.000204963193990785    0.000000000000000000    0.054334435574383916    -0.001442773590996536    0.000000000000000000
0.220    0.000476089779942673    0.000213129200400834    0.000000000000000000    0.046994537022167909    -0.002692402418369563    0.000000000000000000
0.225    0.000512127748544937    0.000221227896750424    0.000000000000000000    0.037799444993641143    -0.002599029870350381    0.000000000000000000
0.230    0.000549110703272041    0.000229261617353255    0.000000000000000000    0.030624017603414315    -0.000857733741605393    0.000000000000000000
0.235    0.000586859258439231    0.000237273894612546    0.000000000000000000    0.021786544898852803    -0.001563293888824516    0.000000000000000000
0.240    0.000625152477228892    0.000245247089524616    0.000000000000000000    0.013569241565443597    -0.001514622963079979    0.000000000000000000
0.245    0.000663784927057689    0.000253182418862609    0.000000000000000000    0.006528426266432311    0.000126736757295395    0.000000000000000000
0.250    0.000702580587543147    0.000261120916619535    0.000000000000000000    0.000633899582781414    0.000429495435477507    0.000000000000000000
0.255    0.000741392095518174    0.000269070151762348    0.000000000000000000    -0.004203290650218669    0.003997413237795920    0.000000000000000000
0.260    0.000780098521226946    0.000277119322236106    0.000000000000000000    -0.008080093157479713    0.008998802363269220    0.000000000000000000
0.265    0.000818602944606781    0.000285393462768945    0.000000000000000000    -0.011094665248235526    0.011949375963841470    0.000000000000000000
0.270    0.000856830001355410    0.000293966337700880    0.000000000000000000    -0.013343974164586533    0.016369906954013212    0.000000000000000000
0.275    0.000894723458749924    0.000302948460306666    0.000000000000000000    -0.014922140759510497    0.021338071357719299    0.000000000000000000
0.280    0.000932243862625451    0.000312464034696395    0.000000000000000000    -0.015919159311807325    0.027802915914694731    0.000000000000000000
0.285    0.000969366287518182    0.000322674681983991    0.000000000000000000    -0.015221939949549776    0.033175908828943397    0.000000000000000000
0.290    0.001006108163912175    0.000333714726992310    0.000000000000000000    -0.012604193194210890    0.037028448333540576    0.000000000000000000
0.295    0.001042534935476313    0.000345680483208969    0.000000000000000000    -0.012518922533344412    0.039511350960711331    0.000000000000000000
0.300    0.001078648733977116    0.000358634023199644    0.000000000000000000    -0.012752302657736969    0.040817685684100491    0.000000000000000000
0.305    0.001114443724911477    0.000372608005332423    0.000000000000000000    -0.012736296754571608    0.041132233447689279    0.000000000000000000
0.310    0.001149920308426973    0.000387610293301394    0.000000000000000000    -0.012469337681945969    0.039513158907919073    0.000000000000000000
0.315    0.001185085158500420    0.000403600410243062    0.000000000000000000    -0.010798919969114140    0.034719999818420222    0.000000000000000000
0.320    0.001219980035574640    0.000420458527180191    0.000000000000000000    -0.007464729703844653    0.029565427645406994    0.000000000000000000
0.325    0.001254688294406264    0.000438055779808456    0.000000000000000000    -0.005689355668074547    0.023616319714575736    0.000000000000000000
0.330    0.001289254319346185    0.000456243440429584    0.000000000000000000    -0.001724787087337837    0.015557961648355375    0.000000000000000000
0.335    0.001323777224608923    0.000474820050091922    0.000000000000000000    0.002149139986164922    0.006966195945710789    0.000000000000000000
0.340    0.001358353858371316    0.000493570814652902    0.000000000000000000    0.004166167302185886    -0.002999416409319410    0.000000000000000000
0.345    0.001393034646316263    0.000512246593803650    0.000000000000000000    0.004031084771356427    -0.011702569397524509    0.000000000000000000
0.350    0.001427816211380494    0.000530629808719459    0.000000000000000000    0.007385035568404502    -0.018682249963400573    0.000000000000000000
0.355    0.001462782402333935    0.000548545967386183    0.000000000000000000    0.012319886952922784    -0.024066849907719394    0.000000000000000000
0.360    0.001498056590461199    0.000565860454805215    0.000000000000000000    0.013892542186921819    -0.028035339738972237    0.000000000000000000
0.365    0.001533678092143136    0.000582474058730772    0.000000000000000000    0.014390195815982762    -0.031878196477116635    0.000000000000000000
0.370    0.001569659348720472    0.000598290707744401    0.000000000000000000    0.014497374193397222    -0.037161589222091222    0.000000000000000000
0.375    0.001606003039652644    0.000613178317027478    0.000000000000000000    0.014327146204305349    -0.041373187098132924    0.000000000000000000
0.380    0.001642704909239923    0.000627031596633101    0.000000000000000000    0.015133827786480494    -0.044107171574842702    0.000000000000000000
0.385    0.001679785124521864    0.000639782196949353    0.000000000000000000    0.018467333201665354    -0.046641375587952276    0.000000000000000000
0.390    0.001717327023133847    0.000651366762875907    0.000000000000000000    0.021491950647403030    -0.050575557358940870    0.000000000000000000
