LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm_acq.txt.acq

Created in: 2025-06-05 14:01:36.160523

Number of channels: 6

Name:	PosT	PosL	PosV	accT	accL	accV
Type:	Displacement	Displacement	Displacement	Acceleration	Acceleration	Acceleration
Unit:	m	m	m	m/s^2	m/s^2	m/s^2
No. of Samples:	32768	32768	32768	32768	32768	32768
Time step [s]:	0.005	0.005	0.005	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835	163.835	163.835	163.835
Data:
PosT	PosL	PosV	accT	accL	accV
0.0009316821289063016	0.0	0.0	-0.7661507995604897	0.0	0.0
0.0009316821289063016	0.0	0.0	-0.8114854345702553	0.0	0.0
0.000999891967773489	0.0	0.0	-0.4488083544921304	0.0	0.0
0.0009316821289063016	0.0	0.0	0.09520726562505706	0.0	0.0
0.0009316821289063016	0.0	0.0	0.23121117065435393	0.0	0.0
0.0009316821289063016	0.0	0.0	0.32188044067388516	0.0	0.0
0.000999891967773489	0.0	0.0	0.2765458056641195	0.0	0.0
0.000999891967773489	0.0	0.0	0.7298921557617758	0.0	0.0
0.000999891967773489	0.0	0.0	0.5938882507324789	0.0	0.0
0.0010681018066406767	0.0	0.0	0.6392228857422445	0.0	0.0
0.0011363116455078643	0.0	0.0	0.7752267907715413	0.0	0.0
0.0012045214843750516	0.0	0.0	0.1405419006348227	0.0	0.0
0.0013409411621094266	0.0	0.0	-0.040796639404239804	0.0	0.0
0.0014091510009766142	0.0	0.0	0.09520726562505706	0.0	0.0
0.0014773608398438018	0.0	0.0	0.1405419006348227	0.0	0.0
0.0016137805175781767	0.0	0.0	0.09520726562505706	0.0	0.0
0.0016819903564453643	0.0	0.0	-0.08613127441400542	0.0	0.0
0.0017502001953125517	0.0	0.0	-0.040796639404239804	0.0	0.0
0.0018866198730469266	0.0	0.0	0.3672150756836508	0.0	0.0
0.0019548297119141144	0.0	0.0	0.2765458056641195	0.0	0.0
0.002091249389648489	0.0	0.0	-0.31280444946283353	0.0	0.0
0.0021594592285156767	0.0	0.0	-1.2648317846679116	0.0	0.0
0.0022276690673828643	0.0	0.0	-1.0381586096190834	0.0	0.0
0.002295878906250052	0.0	0.0	-0.9021547045897866	0.0	0.0
0.002295878906250052	0.0	0.0	-1.1288278796386146	0.0	0.0
0.002295878906250052	0.0	0.0	-0.9474893395995522	0.0	0.0
0.002295878906250052	0.0	0.0	0.04987263061529144	0.0	0.0
0.0022276690673828643	0.0	0.0	1.0472346008301352	0.0	0.0
0.0022276690673828643	0.0	0.0	1.6365848559570881	0.0	0.0
0.002295878906250052	0.0	0.0	1.3645770458984945	0.0	0.0
0.002364088745117239	0.0	0.0	0.820561425781307	0.0	0.0
0.0024322985839844266	0.0	0.0	0.1405419006348227	0.0	0.0
0.002568718261718802	0.0	0.0	0.09520726562505706	0.0	0.0
0.0026369281005859894	0.0	0.0	0.3672150756836508	0.0	0.0
0.002773347778320364	0.0	0.0	0.1858765356445883	0.0	0.0
0.0028415576171875517	0.0	0.0	-0.7661507995604897	0.0	0.0
0.002977977294921927	0.0	0.0	-0.9021547045897866	0.0	0.0
0.0030461871337891144	0.0	0.0	-0.494142989501896	0.0	0.0
0.0030461871337891144	0.0	0.0	-0.5848122595214272	0.0	0.0
0.0031143969726563016	0.0	0.0	-1.083493244628849	0.0	0.0
0.003182606811523489	0.0	0.0	-1.1288278796386146	0.0	0.0
0.0031143969726563016	0.0	0.0	-0.22213517944330227	0.0	0.0
0.0031143969726563016	0.0	0.0	0.7298921557617758	0.0	0.0
0.0031143969726563016	0.0	0.0	0.7298921557617758	0.0	0.0
0.0031143969726563016	0.0	0.0	-0.2674698144530679	0.0	0.0
0.003182606811523489	0.0	0.0	-1.1288278796386146	0.0	0.0
0.0031143969726563016	0.0	0.0	-1.3101664196776772	0.0	0.0
0.0031143969726563016	0.0	0.0	-0.4488083544921304	0.0	0.0
0.0030461871337891144	0.0	0.0	0.8658960607910726	0.0	0.0
0.002977977294921927	0.0	0.0	1.3192424108887288	0.0	0.0
0.002977977294921927	0.0	0.0	1.3645770458984945	0.0	0.0
0.0030461871337891144	0.0	0.0	1.7272541259766194	0.0	0.0
0.0031143969726563016	0.0	0.0	1.4552463159180258	0.0	0.0
0.003182606811523489	0.0	0.0	0.5938882507324789	0.0	0.0
0.0033190264892578644	0.0	0.0	0.8658960607910726	0.0	0.0
0.0034554461669922395	0.0	0.0	1.2285731408691976	0.0	0.0
0.003660075683593802	0.0	0.0	0.1858765356445883	0.0	0.0
0.003864705200195364	0.0	0.0	-0.4488083544921304	0.0	0.0
0.004001124877929739	0.0	0.0	1.0018999658203696	0.0	0.0
0.004205754394531302	0.0	0.0	0.5032189807129477	0.0	0.0
0.004410383911132864	0.0	0.0	-1.1288278796386146	0.0	0.0
0.004615013427734427	0.0	0.0	0.1405419006348227	0.0	0.0
0.004751433105468802	0.0	0.0	1.5912502209473225	0.0	0.0
0.005024272460937552	0.0	0.0	1.1379038708496663	0.0	0.0
0.005228901977539114	0.0	0.0	0.1405419006348227	0.0	0.0
0.0055017413330078644	0.0	0.0	-1.808847404785099	0.0	0.0
0.005706370849609427	0.0	0.0	-2.9422132800292395	0.0	0.0
0.005842790527343802	0.0	0.0	-2.62487083496088	0.0	0.0
0.005911000366210989	0.0	0.0	-3.259555725097599	0.0	0.0
0.005911000366210989	0.0	0.0	-3.5315635351561925	0.0	0.0
0.005842790527343802	0.0	0.0	-4.256917695312443	0.0	0.0
0.00563816101074224	0.0	0.0	-3.032882550048771	0.0	0.0
0.005297111816406302	0.0	0.0	-1.446170324706974	0.0	0.0
0.005024272460937552	0.0	0.0	-1.3101664196776772	0.0	0.0
0.004683223266601614	0.0	0.0	-1.3101664196776772	0.0	0.0
0.00427396423339849	0.0	0.0	1.0018999658203696	0.0	0.0
0.003932915039062552	0.0	0.0	3.812647336425838	0.0	0.0
0.003660075683593802	0.0	0.0	3.1326278112793537	0.0	0.0
0.0034554461669922395	0.0	0.0	2.86062000122076	0.0	0.0
0.0033190264892578644	0.0	0.0	2.407273651123104	0.0	0.0
0.0032508166503906768	0.0	0.0	1.2285731408691976	0.0	0.0
0.0032508166503906768	0.0	0.0	1.4552463159180258	0.0	0.0
0.0032508166503906768	0.0	0.0	0.1858765356445883	0.0	0.0
0.0033190264892578644	0.0	0.0	-1.8541820397948645	0.0	0.0
0.0032508166503906768	0.0	0.0	-1.6728434997558022	0.0	0.0
0.003182606811523489	0.0	0.0	0.23121117065435393	0.0	0.0
0.0031143969726563016	0.0	0.0	1.4099116809082601	0.0	0.0
0.0031143969726563016	0.0	0.0	0.45788434570318204	0.0	0.0
0.0030461871337891144	0.0	0.0	-0.17680054443353665	0.0	0.0
0.0030461871337891144	0.0	0.0	-0.6301468945311929	0.0	0.0
0.002977977294921927	0.0	0.0	-0.9928239746093178	0.0	0.0
0.002977977294921927	0.0	0.0	-2.0808552148436927	0.0	0.0
0.0028415576171875517	0.0	0.0	-1.6728434997558022	0.0	0.0
0.0026369281005859894	0.0	0.0	-1.1288278796386146	0.0	0.0
0.002500508422851614	0.0	0.0	0.1858765356445883	0.0	0.0
0.002295878906250052	0.0	0.0	-1.446170324706974	0.0	0.0
0.002091249389648489	0.0	0.0	-1.6728434997558022	0.0	0.0
0.0018184100341797392	0.0	0.0	-2.2621937548827553	0.0	0.0
0.0014773608398438018	0.0	0.0	-2.0808552148436927	0.0	0.0
0.0011363116455078643	0.0	0.0	-0.7208161645507241	0.0	0.0
0.0007270526123047391	0.0	0.0	-1.9901859448241614	0.0	0.0
0.0003177935791016141	0.0	0.0	-2.896878645019474	0.0	0.0
-0.00015967529296869842	0.0	0.0	-0.3581390844725991	0.0	0.0
-0.0007053540039061984	0.0	0.0	2.5432775561524004	0.0	0.0
-0.001182822875976511	0.0	0.0	3.3593009863281815	0.0	0.0
-0.0015238720703124485	0.0	0.0	2.6339468261719317	0.0	0.0
-0.0017967114257811986	0.0	0.0	1.3192424108887288	0.0	0.0
-0.002137760620117136	0.0	0.0	0.5485536157227132	0.0	0.0
-0.0023423901367186986	0.0	0.0	2.7699507312012286	0.0	0.0
-0.002547019653320261	0.0	0.0	3.0419585412598225	0.0	0.0
-0.002683439331054636	0.0	0.0	1.8632580310059164	0.0	0.0
-0.0027516491699218237	0.0	0.0	2.3166043811035726	0.0	0.0
-0.0027516491699218237	0.0	0.0	1.5005809509277912	0.0	0.0
-0.002683439331054636	0.0	0.0	0.3672150756836508	0.0	0.0
-0.002683439331054636	0.0	0.0	-0.6754815295409585	0.0	0.0
-0.002683439331054636	0.0	0.0	0.1858765356445883	0.0	0.0
-0.0026152294921874485	0.0	0.0	2.724616096191463	0.0	0.0
-0.002547019653320261	0.0	0.0	3.5859741613770098	0.0	0.0
-0.0023423901367186986	0.0	0.0	4.447332226562557	0.0	0.0
-0.0020695507812499487	0.0	0.0	3.1326278112793537	0.0	0.0
-0.0016602917480468234	0.0	0.0	2.5432775561524004	0.0	0.0
-0.0012510327148436986	0.0	0.0	0.2765458056641195	0.0	0.0
-0.0007735638427733859	0.0	0.0	-3.1688864550780678	0.0	0.0
-0.00043251464843744843	0.0	0.0	-1.6275088647460365	0.0	0.0
-9.146545410151092e-05	0.0	0.0	1.5005809509277912	0.0	0.0
0.0002495837402344266	0.0	0.0	2.1806004760742757	0.0	0.0
0.0006588427734375516	0.0	0.0	-0.13146590942377104	0.0	0.0
0.0010681018066406767	0.0	0.0	-0.17680054443353665	0.0	0.0
0.0014773608398438018	0.0	0.0	-2.035520579833927	0.0	0.0
0.0018184100341797392	0.0	0.0	-5.616956745605411	0.0	0.0
0.002091249389648489	0.0	0.0	-6.6143187158202545	0.0	0.0
0.002091249389648489	0.0	0.0	-2.3981976599120522	0.0	0.0
0.002091249389648489	0.0	0.0	-0.17680054443353665	0.0	0.0
0.002091249389648489	0.0	0.0	0.32188044067388516	0.0	0.0
0.002091249389648489	0.0	0.0	-0.22213517944330227	0.0	0.0
0.002091249389648489	0.0	0.0	-1.9448513098143958	0.0	0.0
0.0020230395507813016	0.0	0.0	-0.9474893395995522	0.0	0.0
0.0019548297119141144	0.0	0.0	1.6365848559570881	0.0	0.0
0.0018866198730469266	0.0	0.0	2.4526082861328695	0.0	0.0
0.0018866198730469266	0.0	0.0	4.265993686523494	0.0	0.0
0.0020230395507813016	0.0	0.0	1.5912502209473225	0.0	0.0
0.0022276690673828643	0.0	0.0	1.8179233959961507	0.0	0.0
0.0024322985839844266	0.0	0.0	4.31132832153326	0.0	0.0
0.002773347778320364	0.0	0.0	5.082017116699276	0.0	0.0
0.003182606811523489	0.0	0.0	6.124713721923885	0.0	0.0
0.003796495361328177	0.0	0.0	-0.08613127441400542	0.0	0.0
0.004410383911132864	0.0	0.0	-4.256917695312443	0.0	0.0
0.004887852783203177	0.0	0.0	-0.7208161645507241	0.0	0.0
0.005365321655273489	0.0	0.0	1.2739077758789632	0.0	0.0
0.005911000366210989	0.0	0.0	-2.0808552148436927	0.0	0.0
0.006320259399414115	0.0	0.0	-3.6675674401854894	0.0	0.0
0.006729518432617239	0.0	0.0	-1.3101664196776772	0.0	0.0
0.0070023577880859895	0.0	0.0	1.8179233959961507	0.0	0.0
0.007411616821289114	0.0	0.0	2.13526584106451	0.0	0.0
0.007820875854492239	0.0	0.0	2.271269746093807	0.0	0.0
0.008298344726562552	0.0	0.0	4.583336131591853	0.0	0.0
0.00891223327636724	0.0	0.0	3.223297081298885	0.0	0.0
0.009594331665039115	0.0	0.0	1.9539273010254474	0.0	0.0
0.010344639892578177	0.0	0.0	-0.5394776245116616	0.0	0.0
0.011026738281250052	0.0	0.0	-5.7076260156249425	0.0	0.0
0.01164062683105474	0.0	0.0	-4.528925505371037	0.0	0.0
0.012118095703125052	0.0	0.0	-2.8062093749999426	0.0	0.0
0.01245914489746099	0.0	0.0	-7.067665065917911	0.0	0.0
0.01273198425292974	0.0	0.0	-8.654377291259708	0.0	0.0
0.01273198425292974	0.0	0.0	-4.846267950439396	0.0	0.0
0.012595564575195365	0.0	0.0	0.5938882507324789	0.0	0.0
0.01245914489746099	0.0	0.0	2.1806004760742757	0.0	0.0
0.012390935058593802	0.0	0.0	2.407273651123104	0.0	0.0
0.012390935058593802	0.0	0.0	-1.0381586096190834	0.0	0.0
0.012390935058593802	0.0	0.0	-7.2036689709472075	0.0	0.0
0.01218630554199224	0.0	0.0	-5.616956745605411	0.0	0.0
0.011845256347656302	0.0	0.0	-3.848905980224552	0.0	0.0
0.011435997314453177	0.0	0.0	-2.62487083496088	0.0	0.0
0.010890318603515678	0.0	0.0	-0.9021547045897866	0.0	0.0
0.010412849731445364	0.0	0.0	0.5485536157227132	0.0	0.0
0.009867171020507865	0.0	0.0	2.996623906250057	0.0	0.0
0.009457911987304739	0.0	0.0	4.991347846679744	0.0	0.0
0.009116862792968802	0.0	0.0	6.532725437011775	0.0	0.0
0.008980443115234427	0.0	0.0	6.986071787109432	0.0	0.0
0.008980443115234427	0.0	0.0	5.172686386718807	0.0	0.0
0.00918507263183599	0.0	0.0	7.076741057128962	0.0	0.0
0.009526121826171928	0.0	0.0	8.572784012451228	0.0	0.0
0.010071800537109427	0.0	0.0	5.6713673718262285	0.0	0.0
0.010753898925781302	0.0	0.0	3.9939858764649006	0.0	0.0
0.011504207153320364	0.0	0.0	0.9565653308106038	0.0	0.0
0.012322725219726615	0.0	0.0	-3.984909885253849	0.0	0.0
0.013073033447265677	0.0	0.0	-4.211583060302677	0.0	0.0
0.013686921997070365	0.0	0.0	-2.9422132800292395	0.0	0.0
0.014232600708007866	0.0	0.0	-6.115637730712833	0.0	0.0
0.014573649902343803	0.0	0.0	-8.473038751220646	0.0	0.0
0.014778279418945365	0.0	0.0	-8.609042656249942	0.0	0.0
0.014710069580078177	0.0	0.0	-4.347586965331974	0.0	0.0
0.014573649902343803	0.0	0.0	1.0925692358399006	0.0	0.0
0.014437230224609427	0.0	0.0	-1.6728434997558022	0.0	0.0
0.014232600708007866	0.0	0.0	-3.848905980224552	0.0	0.0
0.013959761352539115	0.0	0.0	-3.3955596301268955	0.0	0.0
0.013618712158203178	0.0	0.0	-1.0381586096190834	0.0	0.0
0.01327766296386724	0.0	0.0	-3.848905980224552	0.0	0.0
0.012800194091796927	0.0	0.0	-6.750322620849552	0.0	0.0
0.012118095703125052	0.0	0.0	-5.163610395507755	0.0	0.0
0.01136778747558599	0.0	0.0	0.5032189807129477	0.0	0.0
0.010617479248046928	0.0	0.0	0.6392228857422445	0.0	0.0
0.009867171020507865	0.0	0.0	0.9112306958008383	0.0	0.0
0.009116862792968802	0.0	0.0	0.820561425781307	0.0	0.0
0.008434764404296927	0.0	0.0	4.538001496582088	0.0	0.0
0.007889085693359428	0.0	0.0	9.116799632568416	0.0	0.0
0.007479826660156302	0.0	0.0	6.8954025170899005	0.0	0.0
0.007343406982421927	0.0	0.0	4.084655146484431	0.0	0.0
0.00727519714355474	0.0	0.0	-0.856820069580021	0.0	0.0
0.007138777465820365	0.0	0.0	-1.083493244628849	0.0	0.0
0.0070023577880859895	0.0	0.0	2.8152853662109942	0.0	0.0
0.006934147949218802	0.0	0.0	3.8579819714356036	0.0	0.0
0.0070023577880859895	0.0	0.0	3.4953048913574785	0.0	0.0
0.007138777465820365	0.0	0.0	-0.22213517944330227	0.0	0.0
0.007206987304687552	0.0	0.0	-2.0808552148436927	0.0	0.0
0.00727519714355474	0.0	0.0	-1.5368395947265052	0.0	0.0
0.007343406982421927	0.0	0.0	1.2285731408691976	0.0	0.0
0.007411616821289114	0.0	0.0	8.119437662353572	0.0	0.0
0.007616246337890677	0.0	0.0	3.3593009863281815	0.0	0.0
0.008025505371093802	0.0	0.0	-0.40347371948236477	0.0	0.0
0.008298344726562552	0.0	0.0	2.724616096191463	0.0	0.0
0.008707603759765677	0.0	0.0	-0.40347371948236477	0.0	0.0
0.009116862792968802	0.0	0.0	5.943375181884822	0.0	0.0
0.009662541503906302	0.0	0.0	4.492666861572323	0.0	0.0
0.010344639892578177	0.0	0.0	-5.6622913806151765	0.0	0.0
0.010822108764648489	0.0	0.0	-7.475676781005801	0.0	0.0
0.011163157958984427	0.0	0.0	-3.5315635351561925	0.0	0.0
0.01136778747558599	0.0	0.0	3.0419585412598225	0.0	0.0
0.011708836669921927	0.0	0.0	-0.6301468945311929	0.0	0.0
0.011981676025390678	0.0	0.0	-7.249003605956974	0.0	0.0
0.012118095703125052	0.0	0.0	-8.42770411621088	0.0	0.0
0.012049885864257865	0.0	0.0	-4.710264045410098	0.0	0.0
0.011845256347656302	0.0	0.0	-0.7208161645507241	0.0	0.0
0.011572416992187553	0.0	0.0	-0.8114854345702553	0.0	0.0
0.011299577636718803	0.0	0.0	-4.256917695312443	0.0	0.0
0.010958528442382865	0.0	0.0	-8.563708021240176	0.0	0.0
0.010412849731445364	0.0	0.0	-11.329120756835879	0.0	0.0
0.009526121826171928	0.0	0.0	-5.798295285644474	0.0	0.0
0.008571184082031303	0.0	0.0	-4.1662484252929115	0.0	0.0
0.007411616821289114	0.0	0.0	-4.936937220458927	0.0	0.0
0.006183839721679739	0.0	0.0	-4.438256235351505	0.0	0.0
0.004887852783203177	0.0	0.0	-2.6702054699706457	0.0	0.0
0.0034554461669922395	0.0	0.0	-1.7635127697753334	0.0	0.0
0.0020230395507813016	0.0	0.0	4.31132832153326	0.0	0.0
0.0006588427734375516	0.0	0.0	5.807371276855525	0.0	0.0
-0.0005689343261718235	0.0	0.0	9.162134267578182	0.0	0.0
-0.0015238720703124485	0.0	0.0	7.122075692138728	0.0	0.0
-0.002274180297851511	0.0	0.0	6.5780600720215405	0.0	0.0
-0.002956278686523386	0.0	0.0	12.6982357983399	0.0	0.0
-0.003229118041992136	0.0	0.0	14.55695583374029	0.0	0.0
-0.0031609082031249488	0.0	0.0	19.589100319824272	0.0	0.0
-0.0026152294921874485	0.0	0.0	12.290224083252008	0.0	0.0
-0.0017967114257811986	0.0	0.0	4.674005401611384	0.0	0.0
-0.0008417736816405735	0.0	0.0	1.8179233959961507	0.0	0.0
0.0001813739013672391	0.0	0.0	4.855343941650447	0.0	0.0
0.0013409411621094266	0.0	0.0	7.031406422119197	0.0	0.0
0.0026369281005859894	0.0	0.0	7.484752772216853	0.0	0.0
0.0041375445556641145	0.0	0.0	14.012940213623102	0.0	0.0
0.005979210205078177	0.0	0.0	10.83951576293951	0.0	0.0
0.00809371520996099	0.0	0.0	1.2285731408691976	0.0	0.0
0.01027643005371099	0.0	0.0	-12.553155902099551	0.0	0.0
0.012118095703125052	0.0	0.0	-10.558431961669864	0.0	0.0
0.013686921997070365	0.0	0.0	-4.030244520263614	0.0	0.0
0.015119328613281302	0.0	0.0	-4.1662484252929115	0.0	0.0
0.016483525390625052	0.0	0.0	-4.211583060302677	0.0	0.0
0.017779512329101615	0.0	0.0	2.6792814611816973	0.0	0.0
0.019075499267578178	0.0	0.0	9.751484522705134	0.0	0.0
0.02064432556152349	0.0	0.0	10.52217331787115	0.0	0.0
0.022485991210937552	0.0	0.0	-2.3528630249022866	0.0	0.0
0.02425944702148443	0.0	0.0	-3.848905980224552	0.0	0.0
0.025964692993164114	0.0	0.0	1.772588760986385	0.0	0.0
0.027669938964843804	0.0	0.0	-1.4915049597167396	0.0	0.0
0.02937518493652349	0.0	0.0	-9.425066086425723	0.0	0.0
0.03080759155273443	0.0	0.0	-17.94797746826166	0.0	0.0
0.03183073913574224	0.0	0.0	-17.22262330810541	0.0	0.0
0.03237641784667974	0.0	0.0	-13.50518323730463	0.0	0.0
0.03264925720214849	0.0	0.0	-16.859946228027287	0.0	0.0
0.03244462768554693	0.0	0.0	-11.918471011962833	0.0	0.0
0.031967158813476615	0.0	0.0	-4.120913790283145	0.0	0.0
0.03142148010253912	0.0	0.0	-4.1662484252929115	0.0	0.0
0.030671171875000052	0.0	0.0	-6.387645540771427	0.0	0.0
0.029852653808593803	0.0	0.0	-0.40347371948236477	0.0	0.0
0.028965925903320366	0.0	0.0	3.2686317163086507	0.0	0.0
0.028215617675781304	0.0	0.0	0.6845575207520102	0.0	0.0
0.027465309448242242	0.0	0.0	9.615480617675837	0.0	0.0
0.02691963073730474	0.0	0.0	2.9059546362305255	0.0	0.0
0.026510371704101615	0.0	0.0	-4.392921600341739	0.0	0.0
0.025896483154296927	0.0	0.0	0.45788434570318204	0.0	0.0
0.025350804443359427	0.0	0.0	1.9085926660156818	0.0	0.0
0.024873335571289117	0.0	0.0	-1.083493244628849	0.0	0.0
0.024327656860351616	0.0	0.0	-4.664929410400333	0.0	0.0
0.023713768310546928	0.0	0.0	-6.97699579589838	0.0	0.0
0.02289525024414068	0.0	0.0	0.7752267907715413	0.0	0.0
0.02207673217773443	0.0	0.0	-4.1662484252929115	0.0	0.0
0.02119000427246099	0.0	0.0	-2.62487083496088	0.0	0.0
0.020235066528320366	0.0	0.0	-2.443532294921818	0.0	0.0
0.019211918945312552	0.0	0.0	-7.249003605956974	0.0	0.0
0.017984141845703176	0.0	0.0	2.0899312060547444	0.0	0.0
0.01682457458496099	0.0	0.0	5.4446941967774	0.0	0.0
0.015801427001953177	0.0	0.0	9.434142077636775	0.0	0.0
0.015051118774414115	0.0	0.0	8.300776202392635	0.0	0.0
0.014437230224609427	0.0	0.0	12.834239703369196	0.0	0.0
0.014164390869140677	0.0	0.0	14.1489441186524	0.0	0.0
0.014300810546875053	0.0	0.0	1.1379038708496663	0.0	0.0
0.014437230224609427	0.0	0.0	-3.2142210900878334	0.0	0.0
0.014437230224609427	0.0	0.0	3.223297081298885	0.0	0.0
0.014573649902343803	0.0	0.0	6.396721531982478	0.0	0.0
0.014846489257812552	0.0	0.0	10.250165507812556	0.0	0.0
0.015392167968750052	0.0	0.0	14.420951928710993	0.0	0.0
0.016347105712890678	0.0	0.0	16.32500659912115	0.0	0.0
0.01764309265136724	0.0	0.0	18.138391999511775	0.0	0.0
0.019416548461914117	0.0	0.0	8.210106932373103	0.0	0.0
