     time_s        DispT_m     AccT_m_per_s2 
   0.000000e+00    2.397958e-07   -1.524412e-05
   5.000000e-03    2.397958e-07   -3.502264e-05
   1.000000e-02    2.397958e-07   -5.480115e-05
   1.500000e-02    2.397958e-07   -5.480115e-05
   2.000000e-02    2.397958e-07   -3.502264e-05
   2.500000e-02    2.397958e-07   -1.524412e-05
   3.000000e-02    2.397958e-07   -3.502264e-05
   3.500000e-02    2.397958e-07   -5.480115e-05
   4.000000e-02    2.397958e-07   -7.457967e-05
   4.500000e-02    2.397958e-07   -5.480115e-05
   5.000000e-02    2.397958e-07   -1.524412e-05
   5.500000e-02   -3.534942e-07   -1.524412e-05
   6.000000e-02   -3.534942e-07   -3.502264e-05
   6.500000e-02   -3.534942e-07   -5.480115e-05
   7.000000e-02   -3.534942e-07   -7.457967e-05
   7.500000e-02   -3.534942e-07   -5.480115e-05
   8.000000e-02   -3.534942e-07   -1.524412e-05
   8.500000e-02   -3.534942e-07   -1.524412e-05
   9.000000e-02   -3.534942e-07   -3.502264e-05
   9.500000e-02   -3.534942e-07   -5.480115e-05
   1.000000e-01   -3.534942e-07   -5.480115e-05
   1.050000e-01   -3.534942e-07   -5.480115e-05
   1.100000e-01   -3.534942e-07   -3.502264e-05
   1.150000e-01   -3.534942e-07   -1.524412e-05
   1.200000e-01   -3.534942e-07   -3.502264e-05
   1.250000e-01   -3.534942e-07   -5.480115e-05
   1.300000e-01   -3.534942e-07   -5.480115e-05
   1.350000e-01   -3.534942e-07   -3.502264e-05
   1.400000e-01   -3.534942e-07   -3.502264e-05
   1.450000e-01   -3.534942e-07   -3.502264e-05
   1.500000e-01   -3.534942e-07   -3.502264e-05
   1.550000e-01   -3.534942e-07   -3.502264e-05
   1.600000e-01   -3.534942e-07   -3.502264e-05
   1.650000e-01   -3.534942e-07   -3.502264e-05
   1.700000e-01   -3.534942e-07   -3.502264e-05
   1.750000e-01   -3.534942e-07   -3.502264e-05
   1.800000e-01   -3.534942e-07   -3.502264e-05
   1.850000e-01   -9.467842e-07   -3.502264e-05
   1.900000e-01   -9.467842e-07   -3.502264e-05
   1.950000e-01   -9.467842e-07   -3.502264e-05
   2.000000e-01   -9.467842e-07   -3.502264e-05
   2.050000e-01   -9.467842e-07   -3.502264e-05
   2.100000e-01   -9.467842e-07   -3.502264e-05
   2.150000e-01   -9.467842e-07   -3.502264e-05
   2.200000e-01   -9.467842e-07   -3.502264e-05
   2.250000e-01   -9.467842e-07   -3.502264e-05
   2.300000e-01   -9.467842e-07   -3.502264e-05
   2.350000e-01   -9.467842e-07   -3.502264e-05
   2.400000e-01   -9.467842e-07   -3.502264e-05
   2.450000e-01   -9.467842e-07   -3.502264e-05
   2.500000e-01   -9.467842e-07   -3.502264e-05
   2.550000e-01   -1.540074e-06   -3.502264e-05
   2.600000e-01   -1.540074e-06   -3.502264e-05
   2.650000e-01   -1.540074e-06   -3.502264e-05
   2.700000e-01   -1.540074e-06   -3.502264e-05
   2.750000e-01   -1.540074e-06   -3.502264e-05
   2.800000e-01   -1.540074e-06   -3.502264e-05
   2.850000e-01   -1.540074e-06   -3.502264e-05
   2.900000e-01   -1.540074e-06   -3.502264e-05
   2.950000e-01   -1.540074e-06   -3.502264e-05
   3.000000e-01   -1.540074e-06   -3.502264e-05
   3.050000e-01   -1.540074e-06   -3.502264e-05
   3.100000e-01   -1.540074e-06   -3.502264e-05
   3.150000e-01   -2.133364e-06   -3.502264e-05
   3.200000e-01   -2.133364e-06   -3.502264e-05
   3.250000e-01   -2.133364e-06   -3.502264e-05
   3.300000e-01   -2.133364e-06   -3.502264e-05
   3.350000e-01   -2.133364e-06   -3.502264e-05
   3.400000e-01   -2.133364e-06   -3.502264e-05
   3.450000e-01   -2.133364e-06   -3.502264e-05
   3.500000e-01   -2.133364e-06   -3.502264e-05
   3.550000e-01   -2.133364e-06   -3.502264e-05
   3.600000e-01   -2.726654e-06   -3.502264e-05
   3.650000e-01   -2.726654e-06   -3.502264e-05
   3.700000e-01   -2.726654e-06   -3.502264e-05
   3.750000e-01   -2.726654e-06   -3.502264e-05
   3.800000e-01   -2.726654e-06   -3.502264e-05
   3.850000e-01   -2.726654e-06   -3.502264e-05
   3.900000e-01   -2.726654e-06   -3.502264e-05
   3.950000e-01   -2.726654e-06   -3.502264e-05
   4.000000e-01   -2.726654e-06   -3.502264e-05
   4.050000e-01   -3.319944e-06   -3.502264e-05
   4.100000e-01   -3.319944e-06   -3.502264e-05
   4.150000e-01   -3.319944e-06   -3.502264e-05
   4.200000e-01   -3.319944e-06   -3.502264e-05
   4.250000e-01   -3.319944e-06   -3.502264e-05
   4.300000e-01   -3.319944e-06   -3.502264e-05
   4.350000e-01   -3.319944e-06   -3.502264e-05
   4.400000e-01   -3.319944e-06   -3.502264e-05
   4.450000e-01   -3.913234e-06   -3.502264e-05
   4.500000e-01   -3.913234e-06   -3.502264e-05
   4.550000e-01   -3.913234e-06   -3.502264e-05
   4.600000e-01   -3.913234e-06   -3.502264e-05
   4.650000e-01   -3.913234e-06   -3.502264e-05
   4.700000e-01   -3.913234e-06   -3.502264e-05
   4.750000e-01   -3.913234e-06   -3.502264e-05
   4.800000e-01   -4.506524e-06   -3.502264e-05
   4.850000e-01   -4.506524e-06   -3.502264e-05
   4.900000e-01   -4.506524e-06   -3.502264e-05
   4.950000e-01   -4.506524e-06   -3.502264e-05
   5.000000e-01   -4.506524e-06   -3.502264e-05
   5.050000e-01   -4.506524e-06   -3.502264e-05
   5.100000e-01   -4.506524e-06   -3.502264e-05
   5.150000e-01   -5.099814e-06   -3.502264e-05
   5.200000e-01   -5.099814e-06   -1.524412e-05
   5.250000e-01   -5.099814e-06   -1.524412e-05
   5.300000e-01   -5.099814e-06   -1.524412e-05
   5.350000e-01   -5.099814e-06   -1.524412e-05
   5.400000e-01   -5.099814e-06   -1.524412e-05
   5.450000e-01   -5.099814e-06   -1.524412e-05
   5.500000e-01   -5.693104e-06   -1.524412e-05
   5.550000e-01   -5.693104e-06   -1.524412e-05
   5.600000e-01   -5.693104e-06   -1.524412e-05
   5.650000e-01   -5.693104e-06   -1.524412e-05
   5.700000e-01   -5.693104e-06   -1.524412e-05
   5.750000e-01   -5.693104e-06   -1.524412e-05
   5.800000e-01   -6.286394e-06   -1.524412e-05
   5.850000e-01   -6.286394e-06   -1.524412e-05
   5.900000e-01   -6.286394e-06   -1.524412e-05
   5.950000e-01   -6.286394e-06   -1.524412e-05
   6.000000e-01   -6.286394e-06   -1.524412e-05
   6.050000e-01   -6.286394e-06   -1.524412e-05
   6.100000e-01   -6.879684e-06   -1.524412e-05
   6.150000e-01   -6.879684e-06   -1.524412e-05
   6.200000e-01   -6.879684e-06   -1.524412e-05
   6.250000e-01   -6.879684e-06   -1.524412e-05
   6.300000e-01   -6.879684e-06   -1.524412e-05
   6.350000e-01   -6.879684e-06   -1.524412e-05
   6.400000e-01   -7.472974e-06   -1.524412e-05
   6.450000e-01   -7.472974e-06   -1.524412e-05
   6.500000e-01   -7.472974e-06   -1.524412e-05
   6.550000e-01   -7.472974e-06   -1.524412e-05
   6.600000e-01   -7.472974e-06   -1.524412e-05
   6.650000e-01   -7.472974e-06   -1.524412e-05
   6.700000e-01   -8.066264e-06   -1.524412e-05
   6.750000e-01   -8.066264e-06   -1.524412e-05
   6.800000e-01   -8.066264e-06   -1.524412e-05
   6.850000e-01   -8.066264e-06   -1.524412e-05
   6.900000e-01   -8.066264e-06   -1.524412e-05
   6.950000e-01   -8.066264e-06   -1.524412e-05
   7.000000e-01   -8.659554e-06   -1.524412e-05
   7.050000e-01   -8.659554e-06   -1.524412e-05
   7.100000e-01   -8.659554e-06   -1.524412e-05
   7.150000e-01   -8.659554e-06   -1.524412e-05
   7.200000e-01   -8.659554e-06   -1.524412e-05
   7.250000e-01   -9.252844e-06   -1.524412e-05
   7.300000e-01   -9.252844e-06   -1.524412e-05
   7.350000e-01   -9.252844e-06   -1.524412e-05
   7.400000e-01   -9.252844e-06   -1.524412e-05
   7.450000e-01   -9.252844e-06   -1.524412e-05
   7.500000e-01   -9.252844e-06   -1.524412e-05
   7.550000e-01   -9.846134e-06   -1.524412e-05
   7.600000e-01   -9.846134e-06   -1.524412e-05
   7.650000e-01   -9.846134e-06   -1.524412e-05
   7.700000e-01   -9.846134e-06   -1.524412e-05
   7.750000e-01   -9.846134e-06   -1.524412e-05
   7.800000e-01   -1.043942e-05   -1.524412e-05
   7.850000e-01   -1.043942e-05   -1.524412e-05
   7.900000e-01   -1.043942e-05   -1.524412e-05
   7.950000e-01   -1.043942e-05   -1.524412e-05
   8.000000e-01   -1.043942e-05   -1.524412e-05
   8.050000e-01   -1.103271e-05   -1.524412e-05
   8.100000e-01   -1.103271e-05   -1.524412e-05
   8.150000e-01   -1.103271e-05   -1.524412e-05
   8.200000e-01   -1.103271e-05   -1.524412e-05
   8.250000e-01   -1.103271e-05   -1.524412e-05
   8.300000e-01   -1.162600e-05   -1.524412e-05
   8.350000e-01   -1.162600e-05   -1.524412e-05
   8.400000e-01   -1.162600e-05   -1.524412e-05
   8.450000e-01   -1.162600e-05   -1.524412e-05
   8.500000e-01   -1.162600e-05   -1.524412e-05
   8.550000e-01   -1.162600e-05   -1.524412e-05
   8.600000e-01   -1.221929e-05   -1.524412e-05
   8.650000e-01   -1.221929e-05    4.534395e-06
   8.700000e-01   -1.221929e-05    4.534395e-06
   8.750000e-01   -1.221929e-05    4.534395e-06
   8.800000e-01   -1.221929e-05    4.534395e-06
   8.850000e-01   -1.281258e-05    4.534395e-06
   8.900000e-01   -1.281258e-05    4.534395e-06
   8.950000e-01   -1.281258e-05    4.534395e-06
   9.000000e-01   -1.281258e-05    4.534395e-06
   9.050000e-01   -1.281258e-05    4.534395e-06
   9.100000e-01   -1.340587e-05    4.534395e-06
   9.150000e-01   -1.340587e-05    4.534395e-06
   9.200000e-01   -1.340587e-05    4.534395e-06
   9.250000e-01   -1.340587e-05    4.534395e-06
   9.300000e-01   -1.340587e-05    4.534395e-06
   9.350000e-01   -1.399916e-05    4.534395e-06
   9.400000e-01   -1.399916e-05    4.534395e-06
   9.450000e-01   -1.399916e-05    4.534395e-06
   9.500000e-01   -1.399916e-05    4.534395e-06
   9.550000e-01   -1.399916e-05    4.534395e-06
   9.600000e-01   -1.459245e-05    4.534395e-06
   9.650000e-01   -1.459245e-05    4.534395e-06
   9.700000e-01   -1.459245e-05    4.534395e-06
   9.750000e-01   -1.459245e-05    4.534395e-06
   9.800000e-01   -1.459245e-05    4.534395e-06
   9.850000e-01   -1.518574e-05    4.534395e-06
   9.900000e-01   -1.518574e-05    4.534395e-06
   9.950000e-01   -1.518574e-05    4.534395e-06
   1.000000e+00   -1.518574e-05    4.534395e-06
   1.005000e+00   -1.518574e-05    4.534395e-06
   1.010000e+00   -1.518574e-05    4.534395e-06
   1.015000e+00   -1.577903e-05    4.534395e-06
   1.020000e+00   -1.577903e-05    4.534395e-06
   1.025000e+00   -1.577903e-05    4.534395e-06
   1.030000e+00   -1.577903e-05    4.534395e-06
   1.035000e+00   -1.577903e-05    4.534395e-06
   1.040000e+00   -1.637232e-05    4.534395e-06
   1.045000e+00   -1.637232e-05    4.534395e-06
   1.050000e+00   -1.637232e-05    4.534395e-06
   1.055000e+00   -1.637232e-05    4.534395e-06
   1.060000e+00   -1.637232e-05    4.534395e-06
   1.065000e+00   -1.696561e-05    4.534395e-06
   1.070000e+00   -1.696561e-05    4.534395e-06
   1.075000e+00   -1.696561e-05    4.534395e-06
   1.080000e+00   -1.696561e-05    4.534395e-06
   1.085000e+00   -1.696561e-05    4.534395e-06
   1.090000e+00   -1.755890e-05    4.534395e-06
   1.095000e+00   -1.755890e-05    4.534395e-06
   1.100000e+00   -1.755890e-05    4.534395e-06
   1.105000e+00   -1.755890e-05    4.534395e-06
   1.110000e+00   -1.755890e-05    2.431291e-05
   1.115000e+00   -1.755890e-05    4.534395e-06
   1.120000e+00   -1.815219e-05    4.534395e-06
   1.125000e+00   -1.815219e-05    4.534395e-06
   1.130000e+00   -1.815219e-05    2.431291e-05
   1.135000e+00   -1.815219e-05    2.431291e-05
   1.140000e+00   -1.815219e-05    2.431291e-05
   1.145000e+00   -1.874548e-05    2.431291e-05
   1.150000e+00   -1.874548e-05    2.431291e-05
   1.155000e+00   -1.874548e-05    2.431291e-05
   1.160000e+00   -1.874548e-05    2.431291e-05
   1.165000e+00   -1.874548e-05    2.431291e-05
   1.170000e+00   -1.874548e-05    2.431291e-05
   1.175000e+00   -1.933877e-05    2.431291e-05
   1.180000e+00   -1.933877e-05    2.431291e-05
   1.185000e+00   -1.933877e-05    2.431291e-05
   1.190000e+00   -1.933877e-05    2.431291e-05
   1.195000e+00   -1.933877e-05    2.431291e-05
   1.200000e+00   -1.993206e-05    2.431291e-05
   1.205000e+00   -1.993206e-05    2.431291e-05
   1.210000e+00   -1.993206e-05    2.431291e-05
   1.215000e+00   -1.993206e-05    2.431291e-05
   1.220000e+00   -1.993206e-05    2.431291e-05
   1.225000e+00   -1.993206e-05    2.431291e-05
   1.230000e+00   -2.052535e-05    2.431291e-05
   1.235000e+00   -2.052535e-05    2.431291e-05
   1.240000e+00   -2.052535e-05    2.431291e-05
   1.245000e+00   -2.052535e-05    2.431291e-05
   1.250000e+00   -2.052535e-05    2.431291e-05
   1.255000e+00   -2.052535e-05    2.431291e-05
   1.260000e+00   -2.111864e-05    2.431291e-05
   1.265000e+00   -2.111864e-05    2.431291e-05
   1.270000e+00   -2.111864e-05    2.431291e-05
   1.275000e+00   -2.111864e-05    2.431291e-05
   1.280000e+00   -2.111864e-05    2.431291e-05
   1.285000e+00   -2.111864e-05    2.431291e-05
   1.290000e+00   -2.111864e-05    2.431291e-05
   1.295000e+00   -2.171193e-05    2.431291e-05
   1.300000e+00   -2.171193e-05    2.431291e-05
   1.305000e+00   -2.171193e-05    2.431291e-05
   1.310000e+00   -2.171193e-05    2.431291e-05
   1.315000e+00   -2.171193e-05    2.431291e-05
   1.320000e+00   -2.171193e-05    2.431291e-05
   1.325000e+00   -2.230522e-05    2.431291e-05
   1.330000e+00   -2.230522e-05    2.431291e-05
   1.335000e+00   -2.230522e-05    2.431291e-05
   1.340000e+00   -2.230522e-05    2.431291e-05
   1.345000e+00   -2.230522e-05    2.431291e-05
   1.350000e+00   -2.230522e-05    2.431291e-05
   1.355000e+00   -2.230522e-05    4.409143e-05
   1.360000e+00   -2.230522e-05    4.409143e-05
   1.365000e+00   -2.289851e-05    4.409143e-05
   1.370000e+00   -2.289851e-05    4.409143e-05
   1.375000e+00   -2.289851e-05    4.409143e-05
   1.380000e+00   -2.289851e-05    4.409143e-05
   1.385000e+00   -2.289851e-05    4.409143e-05
   1.390000e+00   -2.289851e-05    4.409143e-05
   1.395000e+00   -2.289851e-05    4.409143e-05
   1.400000e+00   -2.349180e-05    4.409143e-05
   1.405000e+00   -2.349180e-05    4.409143e-05
   1.410000e+00   -2.349180e-05    4.409143e-05
   1.415000e+00   -2.349180e-05    4.409143e-05
   1.420000e+00   -2.349180e-05    4.409143e-05
   1.425000e+00   -2.349180e-05    4.409143e-05
   1.430000e+00   -2.349180e-05    4.409143e-05
   1.435000e+00   -2.349180e-05    4.409143e-05
   1.440000e+00   -2.349180e-05    4.409143e-05
   1.445000e+00   -2.408509e-05    4.409143e-05
   1.450000e+00   -2.408509e-05    4.409143e-05
   1.455000e+00   -2.408509e-05    4.409143e-05
   1.460000e+00   -2.408509e-05    4.409143e-05
   1.465000e+00   -2.408509e-05    4.409143e-05
   1.470000e+00   -2.408509e-05    4.409143e-05
   1.475000e+00   -2.408509e-05    4.409143e-05
   1.480000e+00   -2.408509e-05    4.409143e-05
   1.485000e+00   -2.408509e-05    4.409143e-05
   1.490000e+00   -2.408509e-05    4.409143e-05
   1.495000e+00   -2.467838e-05    4.409143e-05
   1.500000e+00   -2.467838e-05    4.409143e-05
   1.505000e+00   -2.467838e-05    4.409143e-05
   1.510000e+00   -2.467838e-05    4.409143e-05
   1.515000e+00   -2.467838e-05    4.409143e-05
   1.520000e+00   -2.467838e-05    4.409143e-05
   1.525000e+00   -2.467838e-05    4.409143e-05
   1.530000e+00   -2.467838e-05    4.409143e-05
   1.535000e+00   -2.467838e-05    4.409143e-05
   1.540000e+00   -2.467838e-05    4.409143e-05
   1.545000e+00   -2.467838e-05    4.409143e-05
   1.550000e+00   -2.467838e-05    4.409143e-05
   1.555000e+00   -2.467838e-05    6.386994e-05
   1.560000e+00   -2.467838e-05    6.386994e-05
   1.565000e+00   -2.527167e-05    6.386994e-05
   1.570000e+00   -2.527167e-05    6.386994e-05
   1.575000e+00   -2.527167e-05    6.386994e-05
   1.580000e+00   -2.527167e-05    6.386994e-05
   1.585000e+00   -2.527167e-05    6.386994e-05
   1.590000e+00   -2.527167e-05    6.386994e-05
   1.595000e+00   -2.527167e-05    6.386994e-05
   1.600000e+00   -2.527167e-05    6.386994e-05
   1.605000e+00   -2.527167e-05    6.386994e-05
   1.610000e+00   -2.527167e-05    6.386994e-05
   1.615000e+00   -2.527167e-05    6.386994e-05
   1.620000e+00   -2.527167e-05    6.386994e-05
   1.625000e+00   -2.527167e-05    6.386994e-05
   1.630000e+00   -2.527167e-05    6.386994e-05
   1.635000e+00   -2.527167e-05    6.386994e-05
   1.640000e+00   -2.527167e-05    6.386994e-05
   1.645000e+00   -2.527167e-05    6.386994e-05
   1.650000e+00   -2.527167e-05    6.386994e-05
   1.655000e+00   -2.527167e-05    6.386994e-05
   1.660000e+00   -2.527167e-05    6.386994e-05
   1.665000e+00   -2.527167e-05    6.386994e-05
   1.670000e+00   -2.527167e-05    6.386994e-05
   1.675000e+00   -2.527167e-05    6.386994e-05
   1.680000e+00   -2.527167e-05    6.386994e-05
   1.685000e+00   -2.527167e-05    6.386994e-05
   1.690000e+00   -2.527167e-05    6.386994e-05
   1.695000e+00   -2.527167e-05    6.386994e-05
   1.700000e+00   -2.527167e-05    6.386994e-05
   1.705000e+00   -2.527167e-05    6.386994e-05
   1.710000e+00   -2.527167e-05    6.386994e-05
   1.715000e+00   -2.527167e-05    6.386994e-05
   1.720000e+00   -2.527167e-05    6.386994e-05
   1.725000e+00   -2.527167e-05    6.386994e-05
   1.730000e+00   -2.527167e-05    6.386994e-05
   1.735000e+00   -2.527167e-05    6.386994e-05
   1.740000e+00   -2.527167e-05    6.386994e-05
   1.745000e+00   -2.527167e-05    6.386994e-05
   1.750000e+00   -2.527167e-05    6.386994e-05
   1.755000e+00   -2.527167e-05    6.386994e-05
   1.760000e+00   -2.527167e-05    6.386994e-05
   1.765000e+00   -2.527167e-05    8.364846e-05
   1.770000e+00   -2.527167e-05    8.364846e-05
   1.775000e+00   -2.527167e-05    8.364846e-05
   1.780000e+00   -2.527167e-05    8.364846e-05
   1.785000e+00   -2.527167e-05    8.364846e-05
   1.790000e+00   -2.467838e-05    8.364846e-05
   1.795000e+00   -2.467838e-05    8.364846e-05
   1.800000e+00   -2.467838e-05    8.364846e-05
   1.805000e+00   -2.467838e-05    8.364846e-05
   1.810000e+00   -2.467838e-05    8.364846e-05
   1.815000e+00   -2.467838e-05    8.364846e-05
   1.820000e+00   -2.467838e-05    8.364846e-05
   1.825000e+00   -2.467838e-05    8.364846e-05
   1.830000e+00   -2.467838e-05    8.364846e-05
   1.835000e+00   -2.467838e-05    8.364846e-05
   1.840000e+00   -2.467838e-05    8.364846e-05
   1.845000e+00   -2.467838e-05    8.364846e-05
   1.850000e+00   -2.408509e-05    8.364846e-05
   1.855000e+00   -2.408509e-05    8.364846e-05
   1.860000e+00   -2.408509e-05    8.364846e-05
   1.865000e+00   -2.408509e-05    8.364846e-05
   1.870000e+00   -2.408509e-05    8.364846e-05
   1.875000e+00   -2.408509e-05    8.364846e-05
   1.880000e+00   -2.408509e-05    8.364846e-05
   1.885000e+00   -2.408509e-05    8.364846e-05
   1.890000e+00   -2.349180e-05    8.364846e-05
   1.895000e+00   -2.349180e-05    8.364846e-05
   1.900000e+00   -2.349180e-05    8.364846e-05
   1.905000e+00   -2.349180e-05    8.364846e-05
   1.910000e+00   -2.349180e-05    8.364846e-05
   1.915000e+00   -2.349180e-05    8.364846e-05
   1.920000e+00   -2.349180e-05    8.364846e-05
   1.925000e+00   -2.289851e-05    8.364846e-05
   1.930000e+00   -2.289851e-05    8.364846e-05
   1.935000e+00   -2.289851e-05    8.364846e-05
   1.940000e+00   -2.289851e-05    8.364846e-05
   1.945000e+00   -2.289851e-05    8.364846e-05
   1.950000e+00   -2.289851e-05    8.364846e-05
   1.955000e+00   -2.230522e-05    1.034270e-04
   1.960000e+00   -2.230522e-05    1.034270e-04
   1.965000e+00   -2.230522e-05    1.034270e-04
   1.970000e+00   -2.230522e-05    1.034270e-04
   1.975000e+00   -2.230522e-05    1.034270e-04
   1.980000e+00   -2.171193e-05    1.034270e-04
   1.985000e+00   -2.171193e-05    1.034270e-04
   1.990000e+00   -2.171193e-05    1.034270e-04
   1.995000e+00   -2.171193e-05    1.034270e-04
   2.000000e+00   -2.171193e-05    1.034270e-04
   2.005000e+00   -2.111864e-05    1.034270e-04
   2.010000e+00   -2.111864e-05    1.034270e-04
   2.015000e+00   -2.111864e-05    1.034270e-04
   2.020000e+00   -2.111864e-05    1.034270e-04
   2.025000e+00   -2.052535e-05    1.034270e-04
   2.030000e+00   -2.052535e-05    1.034270e-04
   2.035000e+00   -2.052535e-05    1.034270e-04
   2.040000e+00   -2.052535e-05    1.034270e-04
   2.045000e+00   -1.993206e-05    1.034270e-04
   2.050000e+00   -1.993206e-05    1.034270e-04
   2.055000e+00   -1.993206e-05    1.034270e-04
   2.060000e+00   -1.993206e-05    1.034270e-04
   2.065000e+00   -1.933877e-05    1.034270e-04
   2.070000e+00   -1.933877e-05    1.034270e-04
   2.075000e+00   -1.933877e-05    1.034270e-04
   2.080000e+00   -1.933877e-05    1.034270e-04
   2.085000e+00   -1.874548e-05    1.034270e-04
   2.090000e+00   -1.874548e-05    1.034270e-04
   2.095000e+00   -1.874548e-05    1.034270e-04
   2.100000e+00   -1.815219e-05    1.034270e-04
   2.105000e+00   -1.815219e-05    1.034270e-04
   2.110000e+00   -1.815219e-05    1.034270e-04
   2.115000e+00   -1.755890e-05    1.034270e-04
   2.120000e+00   -1.755890e-05    1.034270e-04
   2.125000e+00   -1.755890e-05    1.034270e-04
   2.130000e+00   -1.696561e-05    1.034270e-04
   2.135000e+00   -1.696561e-05    1.034270e-04
   2.140000e+00   -1.696561e-05    1.034270e-04
   2.145000e+00   -1.637232e-05    1.034270e-04
   2.150000e+00   -1.637232e-05    1.034270e-04
   2.155000e+00   -1.637232e-05    1.034270e-04
   2.160000e+00   -1.577903e-05    1.034270e-04
   2.165000e+00   -1.577903e-05    1.034270e-04
   2.170000e+00   -1.577903e-05    1.034270e-04
   2.175000e+00   -1.518574e-05    1.034270e-04
   2.180000e+00   -1.518574e-05    1.034270e-04
   2.185000e+00   -1.518574e-05    1.034270e-04
   2.190000e+00   -1.459245e-05    1.034270e-04
   2.195000e+00   -1.459245e-05    1.232055e-04
   2.200000e+00   -1.399916e-05    1.232055e-04
   2.205000e+00   -1.399916e-05    1.232055e-04
   2.210000e+00   -1.399916e-05    1.232055e-04
   2.215000e+00   -1.340587e-05    1.232055e-04
   2.220000e+00   -1.340587e-05    1.232055e-04
   2.225000e+00   -1.281258e-05    1.232055e-04
   2.230000e+00   -1.281258e-05    1.232055e-04
   2.235000e+00   -1.221929e-05    1.232055e-04
   2.240000e+00   -1.221929e-05    1.232055e-04
   2.245000e+00   -1.221929e-05    1.232055e-04
   2.250000e+00   -1.162600e-05    1.232055e-04
   2.255000e+00   -1.162600e-05    1.232055e-04
   2.260000e+00   -1.103271e-05    1.232055e-04
   2.265000e+00   -1.103271e-05    1.232055e-04
   2.270000e+00   -1.043942e-05    1.232055e-04
   2.275000e+00   -1.043942e-05    1.232055e-04
   2.280000e+00   -9.846134e-06    1.232055e-04
   2.285000e+00   -9.846134e-06    1.232055e-04
   2.290000e+00   -9.252844e-06    1.232055e-04
   2.295000e+00   -9.252844e-06    1.232055e-04
   2.300000e+00   -8.659554e-06    1.232055e-04
   2.305000e+00   -8.659554e-06    1.232055e-04
   2.310000e+00   -8.066264e-06    1.232055e-04
   2.315000e+00   -8.066264e-06    1.232055e-04
   2.320000e+00   -7.472974e-06    1.232055e-04
   2.325000e+00   -7.472974e-06    1.232055e-04
   2.330000e+00   -6.879684e-06    1.232055e-04
   2.335000e+00   -6.879684e-06    1.232055e-04
   2.340000e+00   -6.286394e-06    1.232055e-04
   2.345000e+00   -6.286394e-06    1.232055e-04
   2.350000e+00   -5.693104e-06    1.232055e-04
   2.355000e+00   -5.693104e-06    1.232055e-04
   2.360000e+00   -5.099814e-06    1.232055e-04
   2.365000e+00   -4.506524e-06    1.232055e-04
   2.370000e+00   -4.506524e-06    1.232055e-04
   2.375000e+00   -3.913234e-06    1.232055e-04
   2.380000e+00   -3.913234e-06    1.232055e-04
   2.385000e+00   -3.319944e-06    1.232055e-04
   2.390000e+00   -3.319944e-06    1.232055e-04
   2.395000e+00   -2.726654e-06    1.232055e-04
   2.400000e+00   -2.133364e-06    1.232055e-04
   2.405000e+00   -2.133364e-06    1.429840e-04
   2.410000e+00   -1.540074e-06    1.429840e-04
   2.415000e+00   -1.540074e-06    1.429840e-04
   2.420000e+00   -9.467842e-07    1.232055e-04
   2.425000e+00   -3.534942e-07    1.429840e-04
   2.430000e+00   -3.534942e-07    1.429840e-04
   2.435000e+00    2.397958e-07    1.429840e-04
   2.440000e+00    8.330858e-07    1.429840e-04
   2.445000e+00    8.330858e-07    1.429840e-04
   2.450000e+00    1.426376e-06    1.232055e-04
   2.455000e+00    2.019666e-06    1.232055e-04
   2.460000e+00    2.019666e-06    1.429840e-04
   2.465000e+00    2.612956e-06    1.429840e-04
   2.470000e+00    3.206246e-06    1.429840e-04
   2.475000e+00    3.206246e-06    1.429840e-04
   2.480000e+00    3.799536e-06    1.429840e-04
   2.485000e+00    4.392826e-06    1.429840e-04
   2.490000e+00    4.392826e-06    1.429840e-04
   2.495000e+00    4.986116e-06    1.429840e-04
   2.500000e+00    5.579406e-06    1.429840e-04
   2.505000e+00    6.172696e-06    1.429840e-04
   2.510000e+00    6.172696e-06    1.429840e-04
   2.515000e+00    6.765986e-06    1.429840e-04
   2.520000e+00    7.359276e-06    1.429840e-04
   2.525000e+00    7.359276e-06    1.429840e-04
   2.530000e+00    7.952566e-06    1.429840e-04
   2.535000e+00    8.545856e-06    1.429840e-04
   2.540000e+00    9.139146e-06    1.429840e-04
   2.545000e+00    9.139146e-06    1.429840e-04
   2.550000e+00    9.732436e-06    1.429840e-04
   2.555000e+00    1.032573e-05    1.429840e-04
   2.560000e+00    1.091902e-05    1.429840e-04
   2.565000e+00    1.151231e-05    1.429840e-04
   2.570000e+00    1.151231e-05    1.429840e-04
   2.575000e+00    1.210560e-05    1.429840e-04
   2.580000e+00    1.269889e-05    1.429840e-04
   2.585000e+00    1.329218e-05    1.429840e-04
   2.590000e+00    1.388547e-05    1.429840e-04
   2.595000e+00    1.388547e-05    1.429840e-04
   2.600000e+00    1.447876e-05    1.429840e-04
   2.605000e+00    1.507205e-05    1.429840e-04
   2.610000e+00    1.566534e-05    1.429840e-04
   2.615000e+00    1.625863e-05    1.429840e-04
   2.620000e+00    1.685192e-05    1.429840e-04
   2.625000e+00    1.744521e-05    1.429840e-04
   2.630000e+00    1.744521e-05    1.429840e-04
   2.635000e+00    1.803850e-05    1.429840e-04
   2.640000e+00    1.863179e-05    1.429840e-04
   2.645000e+00    1.922508e-05    1.429840e-04
   2.650000e+00    1.981837e-05    1.429840e-04
   2.655000e+00    2.041166e-05    1.429840e-04
   2.660000e+00    2.100495e-05    1.429840e-04
