LNEC Test File eXtractor

File: jiji_2.DRV

Created in: 2025-07-15 12:23:04.841118

Number of channels: 3

Name:	DispT	DispL	DispV
Type:	Displacement	Displacement	Displacement
Unit:	m	m	m
No. of Samples:	12001	12001	12001
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	60.0	60.0	60.0
Data:
DispT	DispL	DispV
-0.00030431219118083646	-0.0007075830411427776	0.0
5.2602609475677625e-05	-0.0003549434750763412	0.0
0.0002644698427421015	-9.281473096695688e-05	0.0
0.00028076732222413417	-5.830304670569246e-06	0.0
0.0001243115191966211	-0.0001022184527287285	0.0
-0.00010548294150003866	-0.0003102757967079259	0.0
-0.0002977931993880234	-0.0005277368624488951	0.0
-0.0003760211009017799	-0.0006605644323339194	0.0
-0.00032875841040388537	-0.0006793718758574626	0.0
-0.00020489756634043757	-0.000605317566983511	0.0
-8.429621817339628e-05	-0.0005077539537051304	0.0
-3.051453588268867e-05	-0.0004536825535749434	0.0
-6.962848663956693e-05	-0.00048306918408047973	0.0
-0.0001739323553245756	-0.0005829837277993034	0.0
-0.0002831254678541941	-0.0007075830411427776	0.0
-0.00034668563783412125	-0.0008027957239807154	0.0
-0.00034179639398951143	-0.0008368842153671375	0.0
-0.0002831254678541941	-0.0008133749109627084	0.0
-0.00021467605402965712	-0.0007651808369336288	0.0
-0.00017719185122098215	-0.0007381451368685353	0.0
-0.00019674882659942124	-0.000760478976052743	0.0
-0.0002603089965793484	-0.0008310068892660303	0.0
-0.00033527740219669845	-0.0009238686416635252	0.0
-0.0003841698406427963	-0.0010002738809779196	0.0
-0.0003857995885909995	-0.0010367133028047848	0.0
-0.0003499451337305278	-0.0010320114419238992	0.0
-0.00030594193912903973	-0.0010073266722992484	0.0
-0.0002847552158023973	-0.0009943965548768125	0.0
-0.0002977931993880234	-0.0010155549288407987	0.0
-0.00034668563783412125	-0.00107315272463165	0.0
-0.0004037268160212354	-0.0011483824987258229	0.0
-0.0004412110188299104	-0.001213033085838003	0.0
-0.00044610026267452016	-0.001249472507664868	0.0
-0.000420024295503268	-0.0012529989033255324	0.0
-0.00038742933653920276	-0.0012400687859030963	0.0
-0.00037276160500537343	-0.0012365423902424319	0.0
-0.00038905908448740603	-0.0012588762294266395	0.0
-0.0004314325311406908	-0.0013105966991163837	0.0
-0.00047869522163858537	-0.0013740718210083422	0.0
-0.0005112901806026505	-0.0014316696167991935	0.0
-0.0005129199285508537	-0.0014657581081856158	0.0
-0.0004901034572760082	-0.0014739863647271658	0.0
-0.00046239774215655276	-0.0014681090386260585	0.0
-0.00044935975857092665	-0.001471635434286723	0.0
-0.00046402749010475604	-0.001495144738691152	0.0
-0.0005031414408616342	-0.0015433388127202316	0.0
-0.0005487743834113256	-0.0016021120737313044	0.0
